1795,774647887325; 0,14272488765032249
3838,0281690140837; 0,19633733775200218
6267,6056338028175; 0,233932897742964
8767,605633802814; 0,2617292435540157
11267,605633802817; 0,2859605269764756
13697,183098591548; 0,28077533830433576
16267,605633802817; 0,27649083000677865
18873,23943661972; 0,23655805151766207
21338,028169014084; 0,25543938766287566
23802,816901408452; 0,2832333797795687
26302,816901408452; 0,3012258040219929
28802,816901408452; 0,31030557229293765
31302,816901408452; 0,32473293414677007
33802,816901408456; 0,32311751525193944
