,site_id,X_m,Y_m,Z_m,East_UTM_km,North_UTM_km,K_m/d,log_K_m/d,measurement_method,data_source,ISO 3166
2419,Hawaii_aquifer_Oahu,767757.6,2285547.5,,,,361.0,5.8888779583328805,specific_capacity,10.1007/s10040-007-0271-0,US
2420,Hawaii_aquifer_Oahu,767335.2,2286617.8,,,,103.1,4.635699391022914,specific_capacity,10.1007/s10040-007-0271-0,US
2421,Hawaii_aquifer_Oahu,767373.4,2286033.7,,,,1177.7,7.071318662847503,specific_capacity,10.1007/s10040-007-0271-0,US
2422,Hawaii_aquifer_Oahu,767437.6,2285634.7,,,,650.1,6.477126197210423,specific_capacity,10.1007/s10040-007-0271-0,US
2423,Hawaii_aquifer_Oahu,767509.9,2286559.0,,,,86.1,4.455509411433685,specific_capacity,10.1007/s10040-007-0271-0,US
2424,Hawaii_aquifer_Oahu,767327.6,2285263.8,,,,886.5,6.787281125514262,specific_capacity,10.1007/s10040-007-0271-0,US
2425,Hawaii_aquifer_Oahu,767353.7,2285448.8,,,,762.4,6.636471352339992,specific_capacity,10.1007/s10040-007-0271-0,US
2426,Hawaii_aquifer_Oahu,766558.8,2286267.0,,,,1454.8,7.282623713112834,specific_capacity,10.1007/s10040-007-0271-0,US
2427,Hawaii_aquifer_Oahu,766960.5,2288334.9,,,,118.1,4.771531723203316,specific_capacity,10.1007/s10040-007-0271-0,US
2428,Hawaii_aquifer_Oahu,766941.8,2287688.5,,,,79.2,4.37197629882038,specific_capacity,10.1007/s10040-007-0271-0,US
2429,Hawaii_aquifer_Oahu,767064.9,2287228.9,,,,1084.2,6.988597666826238,specific_capacity,10.1007/s10040-007-0271-0,US
2430,Hawaii_aquifer_Oahu,767258.8,2287785.8,,,,116.1,4.754451888703846,specific_capacity,10.1007/s10040-007-0271-0,US
2431,Hawaii_aquifer_Oahu,766729.9,2288269.8,,,,1940.8,7.570855538189786,specific_capacity,10.1007/s10040-007-0271-0,US
2432,Hawaii_aquifer_Oahu,768410.7,2290019.5,,,,2830.4,7.948173323405521,specific_capacity,10.1007/s10040-007-0271-0,US
2433,Hawaii_aquifer_Oahu,768384.7,2289834.4,,,,679.7,6.521651524352593,specific_capacity,10.1007/s10040-007-0271-0,US
2434,Hawaii_aquifer_Oahu,767054.4,2289721.1,,,,1827.0,7.510430556378006,specific_capacity,10.1007/s10040-007-0271-0,US
2435,Hawaii_aquifer_Oahu,767035.2,2289105.4,,,,1215.3,7.102746238876755,specific_capacity,10.1007/s10040-007-0271-0,US
2436,Hawaii_aquifer_Oahu,767194.3,2290031.0,,,,636.9,6.45661265737732,specific_capacity,10.1007/s10040-007-0271-0,US
2437,Hawaii_aquifer_Oahu,766951.5,2290734.8,,,,1290.0,7.162397497355718,specific_capacity,10.1007/s10040-007-0271-0,US
2438,Hawaii_aquifer_Oahu,766996.8,2291535.6,,,,186.2,5.226821364842967,specific_capacity,10.1007/s10040-007-0271-0,US
2439,Hawaii_aquifer_Oahu,767059.1,2291259.6,,,,705.6,6.559048504692582,specific_capacity,10.1007/s10040-007-0271-0,US
2440,Hawaii_aquifer_Oahu,766292.4,2292139.8,,,,1322.0,7.186901020411631,specific_capacity,10.1007/s10040-007-0271-0,US
2441,Hawaii_aquifer_Oahu,766563.6,2291467.2,,,,2741.0,7.916078096302786,specific_capacity,10.1007/s10040-007-0271-0,US
2442,Hawaii_aquifer_Oahu,766200.2,2292476.8,,,,781.5,6.6612151498615315,specific_capacity,10.1007/s10040-007-0271-0,US
2443,Hawaii_aquifer_Oahu,766642.1,2291991.5,,,,3681.6,8.2111027192811,specific_capacity,10.1007/s10040-007-0271-0,US
2444,Hawaii_aquifer_Oahu,812243.1,2294005.3,,,,976.8,6.884281922796495,specific_capacity,10.1007/s10040-007-0271-0,US
2445,Hawaii_aquifer_Oahu,765927.1,2293272.5,,,,620.3,6.430203231979072,specific_capacity,10.1007/s10040-007-0271-0,US
2446,Hawaii_aquifer_Oahu,766032.2,2293951.1,,,,1014.6,6.922249725132589,specific_capacity,10.1007/s10040-007-0271-0,US
2447,Hawaii_aquifer_Oahu,765714.8,2293884.6,,,,1506.4,7.317477977342943,specific_capacity,10.1007/s10040-007-0271-0,US
2448,Hawaii_aquifer_Oahu,769237.8,2296248.3,,,,309.1,5.733664849138071,specific_capacity,10.1007/s10040-007-0271-0,US
2449,Hawaii_aquifer_Oahu,769237.8,2296248.3,,,,392.2,5.971771913762246,specific_capacity,10.1007/s10040-007-0271-0,US
2450,Hawaii_aquifer_Oahu,766832.8,2294579.2,,,,498.8,6.212205213805881,specific_capacity,10.1007/s10040-007-0271-0,US
2451,Hawaii_aquifer_Oahu,765345.5,2297109.6,,,,977.5,6.884998291859521,specific_capacity,10.1007/s10040-007-0271-0,US
2452,Hawaii_aquifer_Oahu,765482.9,2297573.3,,,,292.1,5.677096209393695,specific_capacity,10.1007/s10040-007-0271-0,US
2453,Hawaii_aquifer_Oahu,812760.4,2297339.1,,,,1348.8,7.206970587247591,specific_capacity,10.1007/s10040-007-0271-0,US
2454,Hawaii_aquifer_Oahu,811899.8,2300031.8,,,,443.4,6.094472297182211,specific_capacity,10.1007/s10040-007-0271-0,US
2455,Hawaii_aquifer_Oahu,811815.8,2299876.3,,,,845.6,6.740046434556028,specific_capacity,10.1007/s10040-007-0271-0,US
2456,Hawaii_aquifer_Oahu,764378.5,2299709.8,,,,1750.4,7.467599612227662,specific_capacity,10.1007/s10040-007-0271-0,US
2457,Hawaii_aquifer_Oahu,809629.5,2300697.8,,,,1718.1,7.448974308067921,specific_capacity,10.1007/s10040-007-0271-0,US
2458,Hawaii_aquifer_Oahu,808948.0,2301547.1,,,,501.4,6.217404185724193,specific_capacity,10.1007/s10040-007-0271-0,US
2459,Hawaii_aquifer_Oahu,764487.9,2300111.5,,,,417.8,6.035002849122465,specific_capacity,10.1007/s10040-007-0271-0,US
2460,Hawaii_aquifer_Oahu,806833.1,2303232.0,,,,2726.7,7.910847365792835,specific_capacity,10.1007/s10040-007-0271-0,US
2461,Hawaii_aquifer_Oahu,774397.2,2302916.7,,,,677.8,6.5188522591729505,specific_capacity,10.1007/s10040-007-0271-0,US
2462,Hawaii_aquifer_Oahu,773962.8,2302940.4,,,,203.0,5.313205979041787,specific_capacity,10.1007/s10040-007-0271-0,US
2463,Hawaii_aquifer_Oahu,770294.4,2302542.4,,,,154.5,5.0401940963378005,specific_capacity,10.1007/s10040-007-0271-0,US
2464,Hawaii_aquifer_Oahu,761012.6,2302149.5,,,,271.5,5.60396213937399,specific_capacity,10.1007/s10040-007-0271-0,US
2465,Hawaii_aquifer_Oahu,761012.6,2302149.5,,,,941.7,6.847686752516018,specific_capacity,10.1007/s10040-007-0271-0,US
2466,Hawaii_aquifer_Oahu,759167.9,2301690.1,,,,562.8,6.332924325240234,specific_capacity,10.1007/s10040-007-0271-0,US
2467,Hawaii_aquifer_Oahu,758697.0,2302205.9,,,,746.7,6.615663498041656,specific_capacity,10.1007/s10040-007-0271-0,US
2468,Hawaii_aquifer_Oahu,752338.4,2301770.7,,,,2249.5,7.7184632482812265,specific_capacity,10.1007/s10040-007-0271-0,US
2469,Hawaii_aquifer_Oahu,750615.7,2302821.7,,,,797.2,6.68110558833864,specific_capacity,10.1007/s10040-007-0271-0,US
2470,Hawaii_aquifer_Oahu,751667.1,2302160.6,,,,73.6,4.298645025734831,specific_capacity,10.1007/s10040-007-0271-0,US
2471,Hawaii_aquifer_Oahu,804224.5,2305031.2,,,,72.4,4.282206299391671,specific_capacity,10.1007/s10040-007-0271-0,US
2472,Hawaii_aquifer_Oahu,761359.9,2304001.0,,,,16.7,2.8154087194227095,specific_capacity,10.1007/s10040-007-0271-0,US
2473,Hawaii_aquifer_Oahu,759019.5,2303810.9,,,,235.9,5.463407986413629,specific_capacity,10.1007/s10040-007-0271-0,US
2474,Hawaii_aquifer_Oahu,775300.9,2306039.5,,,,448.8,6.106577354208486,specific_capacity,10.1007/s10040-007-0271-0,US
2475,Hawaii_aquifer_Oahu,798124.1,2307968.6,,,,178.5,5.184588601219693,specific_capacity,10.1007/s10040-007-0271-0,US
2476,Hawaii_aquifer_Oahu,798152.5,2307999.9,,,,281.8,5.64119759946458,specific_capacity,10.1007/s10040-007-0271-0,US
2477,Hawaii_aquifer_Oahu,780393.0,2307755.0,,,,164.4,5.10230248262208,specific_capacity,10.1007/s10040-007-0271-0,US
2478,Hawaii_aquifer_Oahu,761946.3,2309056.2,,,,345.0,5.84354441703136,specific_capacity,10.1007/s10040-007-0271-0,US
2479,Hawaii_aquifer_Oahu,761300.5,2307815.4,,,,828.8,6.719978871505218,specific_capacity,10.1007/s10040-007-0271-0,US
2480,Hawaii_aquifer_Oahu,761183.8,2307875.1,,,,243.5,5.495116942522644,specific_capacity,10.1007/s10040-007-0271-0,US
2481,Hawaii_aquifer_Oahu,758596.0,2308758.0,,,,215.7,5.373888553395111,specific_capacity,10.1007/s10040-007-0271-0,US
2482,Hawaii_aquifer_Oahu,746611.5,2307561.8,,,,177.2,5.177279038170981,specific_capacity,10.1007/s10040-007-0271-0,US
2483,Hawaii_aquifer_Oahu,745825.8,2307888.7,,,,235.1,5.460010955546024,specific_capacity,10.1007/s10040-007-0271-0,US
2484,Hawaii_aquifer_Oahu,776802.7,2309695.4,,,,763.4,6.6377821403111295,specific_capacity,10.1007/s10040-007-0271-0,US
2485,Hawaii_aquifer_Oahu,762491.4,2309341.7,,,,454.3,6.118757772765358,specific_capacity,10.1007/s10040-007-0271-0,US
2486,Hawaii_aquifer_Oahu,762789.6,2310607.9,,,,217.4,5.381738974687109,specific_capacity,10.1007/s10040-007-0271-0,US
2487,Hawaii_aquifer_Oahu,761179.6,2309998.1,,,,459.0,6.129050210060545,specific_capacity,10.1007/s10040-007-0271-0,US
2488,Hawaii_aquifer_Oahu,761120.8,2310058.7,,,,2355.7,7.764593202198561,specific_capacity,10.1007/s10040-007-0271-0,US
2489,Hawaii_aquifer_Oahu,760920.9,2309901.8,,,,232.4,5.448460024977757,specific_capacity,10.1007/s10040-007-0271-0,US
2490,Hawaii_aquifer_Oahu,758703.4,2311159.6,,,,281.4,5.639777144680289,specific_capacity,10.1007/s10040-007-0271-0,US
2491,Hawaii_aquifer_Oahu,745284.1,2309326.7,,,,597.5,6.392754283805666,specific_capacity,10.1007/s10040-007-0271-0,US
2492,Hawaii_aquifer_Oahu,789513.0,2312372.5,,,,29.9,3.3978584803966405,specific_capacity,10.1007/s10040-007-0271-0,US
2493,Hawaii_aquifer_Oahu,789569.7,2312435.1,,,,126.4,4.839451481712757,specific_capacity,10.1007/s10040-007-0271-0,US
2494,Hawaii_aquifer_Oahu,781226.5,2311523.3,,,,51.7,3.9454577815143836,specific_capacity,10.1007/s10040-007-0271-0,US
2495,Hawaii_aquifer_Oahu,777621.2,2312663.2,,,,2625.1,7.872874269538214,specific_capacity,10.1007/s10040-007-0271-0,US
2496,Hawaii_aquifer_Oahu,777032.4,2311545.6,,,,880.9,6.78094411211575,specific_capacity,10.1007/s10040-007-0271-0,US
2497,Hawaii_aquifer_Oahu,765460.0,2311819.4,,,,4386.2,8.386218527573405,specific_capacity,10.1007/s10040-007-0271-0,US
2498,Hawaii_aquifer_Oahu,764735.7,2311900.2,,,,338.9,5.825705078613006,specific_capacity,10.1007/s10040-007-0271-0,US
2499,Hawaii_aquifer_Oahu,762633.0,2311374.7,,,,324.2,5.781360609301576,specific_capacity,10.1007/s10040-007-0271-0,US
2500,Hawaii_aquifer_Oahu,762633.0,2311374.7,,,,1170.4,7.065100849705915,specific_capacity,10.1007/s10040-007-0271-0,US
2501,Hawaii_aquifer_Oahu,762633.5,2311343.9,,,,370.7,5.915393110156686,specific_capacity,10.1007/s10040-007-0271-0,US
2502,Hawaii_aquifer_Oahu,762633.5,2311343.9,,,,322.1,5.774862056337153,specific_capacity,10.1007/s10040-007-0271-0,US
2503,Hawaii_aquifer_Oahu,762863.8,2311409.1,,,,191.9,5.256974403013654,specific_capacity,10.1007/s10040-007-0271-0,US
2504,Hawaii_aquifer_Oahu,762291.3,2311030.9,,,,3849.5,8.255698548718104,specific_capacity,10.1007/s10040-007-0271-0,US
2505,Hawaii_aquifer_Oahu,762969.3,2312056.9,,,,888.8,6.78987223832542,specific_capacity,10.1007/s10040-007-0271-0,US
2506,Hawaii_aquifer_Oahu,761747.8,2312499.3,,,,292.1,5.677096209393695,specific_capacity,10.1007/s10040-007-0271-0,US
2507,Hawaii_aquifer_Oahu,761524.7,2311972.7,,,,1348.7,7.206896444522812,specific_capacity,10.1007/s10040-007-0271-0,US
2508,Hawaii_aquifer_Oahu,761520.4,2312249.6,,,,228.1,5.429784129290343,specific_capacity,10.1007/s10040-007-0271-0,US
2509,Hawaii_aquifer_Oahu,761778.2,2312407.4,,,,316.1,5.756058619221572,specific_capacity,10.1007/s10040-007-0271-0,US
2510,Hawaii_aquifer_Oahu,758905.8,2311162.7,,,,175.7,5.168777995193051,specific_capacity,10.1007/s10040-007-0271-0,US
2511,Hawaii_aquifer_Oahu,758864.0,2311992.8,,,,1114.6,7.0162508751354355,specific_capacity,10.1007/s10040-007-0271-0,US
2512,Hawaii_aquifer_Oahu,758810.0,2311745.8,,,,394.2,5.97685839471862,specific_capacity,10.1007/s10040-007-0271-0,US
2513,Hawaii_aquifer_Oahu,758809.6,2311776.6,,,,481.6,6.177113893994611,specific_capacity,10.1007/s10040-007-0271-0,US
2514,Hawaii_aquifer_Oahu,758838.5,2311777.1,,,,124.0,4.820281565605037,specific_capacity,10.1007/s10040-007-0271-0,US
2515,Hawaii_aquifer_Oahu,743404.6,2311299.1,,,,438.0,6.082218910376446,specific_capacity,10.1007/s10040-007-0271-0,US
2516,Hawaii_aquifer_Oahu,743404.6,2311299.1,,,,1408.2,7.250067572085033,specific_capacity,10.1007/s10040-007-0271-0,US
2517,Hawaii_aquifer_Oahu,743885.8,2312013.7,,,,202.7,5.311727053457954,specific_capacity,10.1007/s10040-007-0271-0,US
2518,Hawaii_aquifer_Oahu,744061.0,2311893.2,,,,157.1,5.056882545261575,specific_capacity,10.1007/s10040-007-0271-0,US
2519,Hawaii_aquifer_Oahu,790211.8,2313769.5,,,,243.1,5.493472881322077,specific_capacity,10.1007/s10040-007-0271-0,US
2520,Hawaii_aquifer_Oahu,789184.4,2314644.2,,,,557.0,6.322565239927284,specific_capacity,10.1007/s10040-007-0271-0,US
2521,Hawaii_aquifer_Oahu,788513.6,2314971.1,,,,323.9,5.7804348261772835,specific_capacity,10.1007/s10040-007-0271-0,US
2522,Hawaii_aquifer_Oahu,788571.4,2314972.1,,,,63.5,4.151039905898646,specific_capacity,10.1007/s10040-007-0271-0,US
2523,Hawaii_aquifer_Oahu,788433.8,2314569.7,,,,797.2,6.68110558833864,specific_capacity,10.1007/s10040-007-0271-0,US
2524,Hawaii_aquifer_Oahu,787481.3,2314461.0,,,,407.6,6.01028630134857,specific_capacity,10.1007/s10040-007-0271-0,US
2525,Hawaii_aquifer_Oahu,788067.0,2314040.2,,,,499.8,6.214208018400852,specific_capacity,10.1007/s10040-007-0271-0,US
2526,Hawaii_aquifer_Oahu,782594.5,2314439.1,,,,1141.8,7.040361243530159,specific_capacity,10.1007/s10040-007-0271-0,US
2527,Hawaii_aquifer_Oahu,782230.6,2313725.2,,,,105.2,4.65586330030361,specific_capacity,10.1007/s10040-007-0271-0,US
2528,Hawaii_aquifer_Oahu,779674.6,2314389.9,,,,349.2,5.855644823965447,specific_capacity,10.1007/s10040-007-0271-0,US
2529,Hawaii_aquifer_Oahu,780273.9,2314861.5,,,,699.4,6.550222824629276,specific_capacity,10.1007/s10040-007-0271-0,US
2530,Hawaii_aquifer_Oahu,778303.3,2313382.3,,,,1253.6,7.133774691041811,specific_capacity,10.1007/s10040-007-0271-0,US
2531,Hawaii_aquifer_Oahu,776111.1,2314792.1,,,,952.5,6.859090107000856,specific_capacity,10.1007/s10040-007-0271-0,US
2532,Hawaii_aquifer_Oahu,777753.5,2313403.9,,,,564.5,6.335940383589716,specific_capacity,10.1007/s10040-007-0271-0,US
2533,Hawaii_aquifer_Oahu,769527.2,2314253.8,,,,620.7,6.430847873419607,specific_capacity,10.1007/s10040-007-0271-0,US
2534,Hawaii_aquifer_Oahu,769819.2,2314073.9,,,,54.2,3.9926809084456005,specific_capacity,10.1007/s10040-007-0271-0,US
2535,Hawaii_aquifer_Oahu,769560.5,2313977.4,,,,650.1,6.477126197210423,specific_capacity,10.1007/s10040-007-0271-0,US
2536,Hawaii_aquifer_Oahu,769788.8,2314165.7,,,,1953.9,7.577582654220466,specific_capacity,10.1007/s10040-007-0271-0,US
2537,Hawaii_aquifer_Oahu,769644.3,2314163.4,,,,1073.3,6.978493293487479,specific_capacity,10.1007/s10040-007-0271-0,US
2538,Hawaii_aquifer_Oahu,767592.8,2314068.8,,,,3319.3,8.107509196306452,specific_capacity,10.1007/s10040-007-0271-0,US
2539,Hawaii_aquifer_Oahu,767249.4,2313847.9,,,,403.0,5.998936561946683,specific_capacity,10.1007/s10040-007-0271-0,US
2540,Hawaii_aquifer_Oahu,763997.9,2312842.4,,,,904.4,6.807271740403815,specific_capacity,10.1007/s10040-007-0271-0,US
2541,Hawaii_aquifer_Oahu,759127.4,2313658.4,,,,405.4,6.004874234017899,specific_capacity,10.1007/s10040-007-0271-0,US
2542,Hawaii_aquifer_Oahu,759098.0,2313688.7,,,,153.6,5.034351820713572,specific_capacity,10.1007/s10040-007-0271-0,US
2543,Hawaii_aquifer_Oahu,758542.6,2314080.1,,,,651.3,6.478970365552356,specific_capacity,10.1007/s10040-007-0271-0,US
2544,Hawaii_aquifer_Oahu,758571.5,2314080.6,,,,593.3,6.385700173264597,specific_capacity,10.1007/s10040-007-0271-0,US
2545,Hawaii_aquifer_Oahu,758484.7,2314079.2,,,,673.2,6.512042462316651,specific_capacity,10.1007/s10040-007-0271-0,US
2546,Hawaii_aquifer_Oahu,744071.9,2313124.0,,,,190.2,5.24807615011129,specific_capacity,10.1007/s10040-007-0271-0,US
2547,Hawaii_aquifer_Oahu,744068.8,2313339.3,,,,1176.8,7.070554169287227,specific_capacity,10.1007/s10040-007-0271-0,US
2548,Hawaii_aquifer_Oahu,787296.5,2316796.5,,,,3.6,1.2809338454620642,specific_capacity,10.1007/s10040-007-0271-0,US
2549,Hawaii_aquifer_Oahu,787543.2,2315908.4,,,,499.8,6.214208018400852,specific_capacity,10.1007/s10040-007-0271-0,US
2550,Hawaii_aquifer_Oahu,787480.6,2316184.2,,,,499.8,6.214208018400852,specific_capacity,10.1007/s10040-007-0271-0,US
2551,Hawaii_aquifer_Oahu,787184.6,2316579.2,,,,80.0,4.382026634673881,specific_capacity,10.1007/s10040-007-0271-0,US
2552,Hawaii_aquifer_Oahu,787622.5,2316340.5,,,,18.5,2.917770732084279,specific_capacity,10.1007/s10040-007-0271-0,US
2553,Hawaii_aquifer_Oahu,787036.0,2315130.3,,,,177.3,5.177843213080163,specific_capacity,10.1007/s10040-007-0271-0,US
2554,Hawaii_aquifer_Oahu,787317.7,2315566.0,,,,345.0,5.84354441703136,specific_capacity,10.1007/s10040-007-0271-0,US
2555,Hawaii_aquifer_Oahu,787963.5,2316684.9,,,,119.2,4.7808027546312495,specific_capacity,10.1007/s10040-007-0271-0,US
2556,Hawaii_aquifer_Oahu,787291.5,2315411.7,,,,345.0,5.84354441703136,specific_capacity,10.1007/s10040-007-0271-0,US
2557,Hawaii_aquifer_Oahu,785071.8,2316696.8,,,,689.6,6.536111719349483,specific_capacity,10.1007/s10040-007-0271-0,US
2558,Hawaii_aquifer_Oahu,784983.0,2316818.4,,,,772.9,6.650149674112825,specific_capacity,10.1007/s10040-007-0271-0,US
2559,Hawaii_aquifer_Oahu,781384.3,2315895.7,,,,806.9,6.693199744854461,specific_capacity,10.1007/s10040-007-0271-0,US
2560,Hawaii_aquifer_Oahu,782587.9,2316531.5,,,,256.0,5.545177444479562,specific_capacity,10.1007/s10040-007-0271-0,US
2561,Hawaii_aquifer_Oahu,781806.4,2316579.8,,,,183.1,5.210032451680465,specific_capacity,10.1007/s10040-007-0271-0,US
2562,Hawaii_aquifer_Oahu,782354.1,2316681.4,,,,2464.4,7.809703649140416,specific_capacity,10.1007/s10040-007-0271-0,US
2563,Hawaii_aquifer_Oahu,778512.2,2316462.9,,,,2726.7,7.910847365792835,specific_capacity,10.1007/s10040-007-0271-0,US
2564,Hawaii_aquifer_Oahu,777999.6,2315992.8,,,,588.9,6.378256389950525,specific_capacity,10.1007/s10040-007-0271-0,US
2565,Hawaii_aquifer_Oahu,772888.8,2315569.9,,,,149.3,5.005957704545144,specific_capacity,10.1007/s10040-007-0271-0,US
2566,Hawaii_aquifer_Oahu,771424.6,2314930.7,,,,638.2,6.4586517138441435,specific_capacity,10.1007/s10040-007-0271-0,US
2567,Hawaii_aquifer_Oahu,758551.9,2315341.8,,,,140.8,4.9473404437239425,specific_capacity,10.1007/s10040-007-0271-0,US
2568,Hawaii_aquifer_Oahu,743830.1,2315827.8,,,,55.5,4.0163830207523885,specific_capacity,10.1007/s10040-007-0271-0,US
2569,Hawaii_aquifer_Oahu,744085.7,2316139.2,,,,72.0,4.276666119016055,specific_capacity,10.1007/s10040-007-0271-0,US
2570,Hawaii_aquifer_Oahu,742149.0,2316141.7,,,,351.5,5.86220971125072,specific_capacity,10.1007/s10040-007-0271-0,US
2571,Hawaii_aquifer_Oahu,786708.4,2317371.0,,,,52.9,3.9684033388642534,specific_capacity,10.1007/s10040-007-0271-0,US
2572,Hawaii_aquifer_Oahu,786508.7,2317213.7,,,,88.3,4.480740107609915,specific_capacity,10.1007/s10040-007-0271-0,US
2573,Hawaii_aquifer_Oahu,785121.7,2317159.2,,,,149.3,5.005957704545144,specific_capacity,10.1007/s10040-007-0271-0,US
2574,Hawaii_aquifer_Oahu,784749.1,2316968.2,,,,768.0,6.643789733147672,specific_capacity,10.1007/s10040-007-0271-0,US
2575,Hawaii_aquifer_Oahu,784974.6,2317310.6,,,,183.1,5.210032451680465,specific_capacity,10.1007/s10040-007-0271-0,US
2576,Hawaii_aquifer_Oahu,784915.2,2317401.8,,,,188.3,5.238036435663107,specific_capacity,10.1007/s10040-007-0271-0,US
2577,Hawaii_aquifer_Oahu,784774.3,2317184.1,,,,107.0,4.672828834461906,specific_capacity,10.1007/s10040-007-0271-0,US
2578,Hawaii_aquifer_Oahu,783056.4,2317893.3,,,,1130.8,7.030680625819436,specific_capacity,10.1007/s10040-007-0271-0,US
2579,Hawaii_aquifer_Oahu,783041.0,2317093.0,,,,913.0,6.816735880594968,specific_capacity,10.1007/s10040-007-0271-0,US
2580,Hawaii_aquifer_Oahu,783174.1,2317772.2,,,,274.8,5.616043560348194,specific_capacity,10.1007/s10040-007-0271-0,US
2581,Hawaii_aquifer_Oahu,783122.5,2317402.1,,,,94.6,4.549657476057832,specific_capacity,10.1007/s10040-007-0271-0,US
2582,Hawaii_aquifer_Oahu,783504.1,2317070.1,,,,1271.5,7.147952584862174,specific_capacity,10.1007/s10040-007-0271-0,US
2583,Hawaii_aquifer_Oahu,781904.9,2317596.9,,,,1364.2,7.218323455220619,specific_capacity,10.1007/s10040-007-0271-0,US
2584,Hawaii_aquifer_Oahu,782188.7,2317909.4,,,,201.6,5.306285536197214,specific_capacity,10.1007/s10040-007-0271-0,US
2585,Hawaii_aquifer_Oahu,782304.4,2317911.3,,,,478.0,6.169610732491456,specific_capacity,10.1007/s10040-007-0271-0,US
2586,Hawaii_aquifer_Oahu,781845.5,2317688.2,,,,550.3,6.310463584065713,specific_capacity,10.1007/s10040-007-0271-0,US
2587,Hawaii_aquifer_Oahu,782290.0,2317049.5,,,,4710.6,8.457570567432265,specific_capacity,10.1007/s10040-007-0271-0,US
2588,Hawaii_aquifer_Oahu,777400.5,2317244.4,,,,1619.4,7.389810989252014,specific_capacity,10.1007/s10040-007-0271-0,US
2589,Hawaii_aquifer_Oahu,776816.8,2317573.1,,,,16.4,2.797281334830153,specific_capacity,10.1007/s10040-007-0271-0,US
2590,Hawaii_aquifer_Oahu,777054.7,2317177.1,,,,462.9,6.137511048037225,specific_capacity,10.1007/s10040-007-0271-0,US
2591,Hawaii_aquifer_Oahu,777084.1,2317146.8,,,,53.6,3.9815490680767565,specific_capacity,10.1007/s10040-007-0271-0,US
2592,Hawaii_aquifer_Oahu,774859.5,2317048.4,,,,8.4,2.128231705849268,specific_capacity,10.1007/s10040-007-0271-0,US
2593,Hawaii_aquifer_Oahu,757615.5,2317942.6,,,,1361.8,7.216562633048866,specific_capacity,10.1007/s10040-007-0271-0,US
2594,Hawaii_aquifer_Oahu,757672.8,2317974.3,,,,1050.2,6.956735901203759,specific_capacity,10.1007/s10040-007-0271-0,US
2595,Hawaii_aquifer_Oahu,758020.6,2317918.1,,,,22.7,3.122364924487357,specific_capacity,10.1007/s10040-007-0271-0,US
2596,Hawaii_aquifer_Oahu,757963.3,2317886.5,,,,5.4,1.6863989535702288,specific_capacity,10.1007/s10040-007-0271-0,US
2597,Hawaii_aquifer_Oahu,745026.8,2317014.5,,,,291.1,5.6736668507515775,specific_capacity,10.1007/s10040-007-0271-0,US
2598,Hawaii_aquifer_Oahu,757895.9,2318500.8,,,,513.0,6.240275845170769,specific_capacity,10.1007/s10040-007-0271-0,US
2599,Hawaii_aquifer_Oahu,757426.0,2318985.8,,,,781.1,6.660703182616252,specific_capacity,10.1007/s10040-007-0271-0,US
2600,Hawaii_aquifer_Oahu,757927.7,2318316.7,,,,493.0,6.20050917404269,specific_capacity,10.1007/s10040-007-0271-0,US
2601,Hawaii_aquifer_Oahu,757575.7,2318649.7,,,,2622.7,7.871959600470291,specific_capacity,10.1007/s10040-007-0271-0,US
2602,Hawaii_aquifer_Oahu,757690.8,2318682.3,,,,190.1,5.247550249494384,specific_capacity,10.1007/s10040-007-0271-0,US
2603,Hawaii_aquifer_Oahu,744682.3,2318824.6,,,,261.2,5.565286397402276,specific_capacity,10.1007/s10040-007-0271-0,US
2604,Hawaii_aquifer_Oahu,744342.7,2318327.3,,,,275.1,5.617134667930529,specific_capacity,10.1007/s10040-007-0271-0,US
2605,Hawaii_aquifer_Oahu,744591.5,2319100.1,,,,966.4,6.873577827180551,specific_capacity,10.1007/s10040-007-0271-0,US
2606,Hawaii_aquifer_Oahu,740827.1,2319599.2,,,,863.1,6.760530559225612,specific_capacity,10.1007/s10040-007-0271-0,US
2607,Hawaii_aquifer_Oahu,755424.6,2321324.2,,,,1225.0,7.110696122978827,specific_capacity,10.1007/s10040-007-0271-0,US
2608,Hawaii_aquifer_Oahu,745054.2,2321045.2,,,,492.1,6.198681947871933,specific_capacity,10.1007/s10040-007-0271-0,US
2609,Hawaii_aquifer_Oahu,745486.7,2321113.1,,,,434.0,6.073044534100405,specific_capacity,10.1007/s10040-007-0271-0,US
2610,Hawaii_aquifer_Oahu,745393.2,2321573.2,,,,82.9,4.417635062141249,specific_capacity,10.1007/s10040-007-0271-0,US
2611,Hawaii_aquifer_Oahu,745308.8,2321418.1,,,,763.4,6.6377821403111295,specific_capacity,10.1007/s10040-007-0271-0,US
2612,Hawaii_aquifer_Oahu,743869.7,2321027.8,,,,619.5,6.428912701069197,specific_capacity,10.1007/s10040-007-0271-0,US
2613,Hawaii_aquifer_Oahu,742849.9,2321597.5,,,,2377.8,7.773930969424445,specific_capacity,10.1007/s10040-007-0271-0,US
2614,Hawaii_aquifer_Oahu,741699.6,2321211.6,,,,8195.0,9.01127949117793,specific_capacity,10.1007/s10040-007-0271-0,US
2615,Hawaii_aquifer_Oahu,741770.9,2320289.7,,,,197.4,5.285232126999381,specific_capacity,10.1007/s10040-007-0271-0,US
2616,Hawaii_aquifer_Oahu,741589.4,2320840.8,,,,4514.4,8.41502756665493,specific_capacity,10.1007/s10040-007-0271-0,US
