,site_id,X_m,Y_m,East_UTM_km,North_UTM_km,K_m/d,log_K_m/d,measurement_method,data_source,ISO 3166
208,Hawaii_aquifer_Maui,608862.0,2366769.5,,,171.3,5.143416405330075,nan,10.1007/s10040-007-0271-0,US
209,Hawaii_aquifer_Maui,608890.5,2366800.4,,,71.5,4.269697449699962,nan,10.1007/s10040-007-0271-0,US
210,Hawaii_aquifer_Maui,608890.8,2366769.7,,,175.9,5.169915651743512,nan,10.1007/s10040-007-0271-0,US
211,Hawaii_aquifer_Maui,608919.5,2366769.9,,,73.8,4.301358731606427,nan,10.1007/s10040-007-0271-0,US
212,Hawaii_aquifer_Maui,608427.8,2367104.8,,,119.8,4.785823685681349,nan,10.1007/s10040-007-0271-0,US
213,Hawaii_aquifer_Maui,608427.6,2367135.6,,,139.2,4.935911747900319,nan,10.1007/s10040-007-0271-0,US
214,Hawaii_aquifer_Maui,608456.6,2367105.0,,,115.5,4.749270529961848,nan,10.1007/s10040-007-0271-0,US
215,Hawaii_aquifer_Maui,607076.3,2366819.2,,,829.2,6.720461380561624,nan,10.1007/s10040-007-0271-0,US
216,Hawaii_aquifer_Maui,607076.3,2366819.2,,,1316.8,7.1829598299228055,nan,10.1007/s10040-007-0271-0,US
217,Hawaii_aquifer_Maui,606815.5,2367063.5,,,916.1,6.820125529021163,nan,10.1007/s10040-007-0271-0,US
218,Hawaii_aquifer_Maui,605494.8,2366470.7,,,14.0,2.6390573296152584,nan,10.1007/s10040-007-0271-0,US
219,Hawaii_aquifer_Maui,605466.0,2366470.5,,,285.7,5.654942309236727,nan,10.1007/s10040-007-0271-0,US
220,Hawaii_aquifer_Maui,604194.1,2367231.0,,,191.0,5.25227342804663,nan,10.1007/s10040-007-0271-0,US
221,Hawaii_aquifer_Maui,604194.1,2367231.0,,,3540.8,8.172107969296786,nan,10.1007/s10040-007-0271-0,US
222,Hawaii_aquifer_Maui,604222.9,2367231.2,,,672.1,6.51040713897592,nan,10.1007/s10040-007-0271-0,US
223,Hawaii_aquifer_Maui,604222.7,2367261.9,,,345.0,5.84354441703136,nan,10.1007/s10040-007-0271-0,US
224,Hawaii_aquifer_Maui,603060.2,2368945.6,,,158.5,5.065754593317335,nan,10.1007/s10040-007-0271-0,US
225,Hawaii_aquifer_Maui,603031.3,2368976.2,,,106.6,4.669083511731744,nan,10.1007/s10040-007-0271-0,US
226,Hawaii_aquifer_Maui,608993.6,2368615.2,,,325.5,5.785362461648624,nan,10.1007/s10040-007-0271-0,US
227,Hawaii_aquifer_Maui,608121.5,2369870.1,,,100.2,4.607168188650764,nan,10.1007/s10040-007-0271-0,US
228,Hawaii_aquifer_Maui,602765.0,2370112.2,,,223.7,5.410305868496084,nan,10.1007/s10040-007-0271-0,US
229,Hawaii_aquifer_Maui,602667.4,2371894.9,,,73.9,4.302712827954156,nan,10.1007/s10040-007-0271-0,US
230,Hawaii_aquifer_Maui,602696.2,2371895.0,,,184.2,5.216022123821206,nan,10.1007/s10040-007-0271-0,US
231,Hawaii_aquifer_Maui,597637.7,2370572.7,,,7.3,1.9878743481543455,nan,10.1007/s10040-007-0271-0,US
232,Hawaii_aquifer_Maui,606783.9,2371890.6,,,155.8,5.048573133436648,nan,10.1007/s10040-007-0271-0,US
233,Hawaii_aquifer_Maui,605668.8,2370714.9,,,44.6,3.7977338590260183,nan,10.1007/s10040-007-0271-0,US
234,Hawaii_aquifer_Maui,606929.0,2371707.1,,,177.4,5.178407069875479,nan,10.1007/s10040-007-0271-0,US
235,Hawaii_aquifer_Maui,606958.2,2371645.8,,,210.2,5.348059458442851,nan,10.1007/s10040-007-0271-0,US
236,Hawaii_aquifer_Maui,604082.0,2371258.2,,,159.2,5.0701612734102826,nan,10.1007/s10040-007-0271-0,US
237,Hawaii_aquifer_Maui,604139.5,2371258.5,,,342.5,5.83627165770228,nan,10.1007/s10040-007-0271-0,US
238,Hawaii_aquifer_Maui,605582.3,2370745.1,,,89.4,4.493120682179469,nan,10.1007/s10040-007-0271-0,US
239,Hawaii_aquifer_Maui,597507.1,2373154.8,,,30.9,3.4307561839036995,nan,10.1007/s10040-007-0271-0,US
240,Hawaii_aquifer_Maui,603719.9,2373869.4,,,105.4,4.657762636107262,nan,10.1007/s10040-007-0271-0,US
241,Hawaii_aquifer_Maui,603720.1,2373838.6,,,64.2,4.162003210695915,nan,10.1007/s10040-007-0271-0,US
242,Hawaii_aquifer_Maui,603662.7,2373807.5,,,117.6,4.767289035464526,nan,10.1007/s10040-007-0271-0,US
243,Hawaii_aquifer_Maui,603720.3,2373807.9,,,72.5,4.283586561860629,nan,10.1007/s10040-007-0271-0,US
244,Hawaii_aquifer_Maui,601004.7,2375420.4,,,325.0,5.783825182329737,nan,10.1007/s10040-007-0271-0,US
245,Hawaii_aquifer_Maui,597957.1,2374910.0,,,50.6,3.92395157629342,nan,10.1007/s10040-007-0271-0,US
246,Hawaii_aquifer_Maui,598099.8,2375095.3,,,1180.2,7.073439194623068,nan,10.1007/s10040-007-0271-0,US
247,Hawaii_aquifer_Maui,597784.4,2374909.0,,,40.6,3.703768066607687,nan,10.1007/s10040-007-0271-0,US
248,Hawaii_aquifer_Maui,607192.6,2375398.5,,,47.0,3.8501476017100584,nan,10.1007/s10040-007-0271-0,US
249,Hawaii_aquifer_Maui,607192.6,2375398.6,,,56.2,4.028916756899646,nan,10.1007/s10040-007-0271-0,US
250,Hawaii_aquifer_Maui,607192.8,2375367.8,,,80.5,4.388257184424518,nan,10.1007/s10040-007-0271-0,US
251,Hawaii_aquifer_Maui,607192.6,2375398.6,,,68.5,4.22683374526818,nan,10.1007/s10040-007-0271-0,US
252,Hawaii_aquifer_Maui,604664.6,2374674.9,,,71.3,4.26689632742025,nan,10.1007/s10040-007-0271-0,US
253,Hawaii_aquifer_Maui,604664.4,2374705.6,,,51.6,3.9435216724875173,nan,10.1007/s10040-007-0271-0,US
254,Hawaii_aquifer_Maui,600937.4,2376988.1,,,107.8,4.680277658474897,nan,10.1007/s10040-007-0271-0,US
255,Hawaii_aquifer_Maui,600908.6,2376987.9,,,222.0,5.402677381872279,nan,10.1007/s10040-007-0271-0,US
256,Hawaii_aquifer_Maui,600908.6,2376987.9,,,121.7,4.801558999993482,nan,10.1007/s10040-007-0271-0,US
257,Hawaii_aquifer_Maui,599872.3,2377043.0,,,418.3,6.036198878448153,nan,10.1007/s10040-007-0271-0,US
258,Hawaii_aquifer_Maui,599958.6,2377043.5,,,108.5,4.686750172980514,nan,10.1007/s10040-007-0271-0,US
259,Hawaii_aquifer_Maui,603423.8,2379678.8,,,511.5,6.2373475853916815,nan,10.1007/s10040-007-0271-0,US
260,Hawaii_aquifer_Maui,599130.5,2380697.3,,,292.1,5.677096209393695,nan,10.1007/s10040-007-0271-0,US
261,Hawaii_aquifer_Maui,597036.1,2379731.5,,,505.0,6.22455842927536,nan,10.1007/s10040-007-0271-0,US
262,Hawaii_aquifer_Maui,597456.4,2381609.6,,,21.4,3.0633909220278057,nan,10.1007/s10040-007-0271-0,US
263,Hawaii_aquifer_Maui,598544.5,2382446.4,,,51.9,3.949318790171843,nan,10.1007/s10040-007-0271-0,US
264,Hawaii_aquifer_Maui,593683.0,2382417.5,,,273.4,5.610935924289849,nan,10.1007/s10040-007-0271-0,US
265,Hawaii_aquifer_Maui,590082.8,2383227.7,,,5.7,1.7404661748405046,nan,10.1007/s10040-007-0271-0,US
266,Hawaii_aquifer_Maui,591290.6,2383264.9,,,403.6,6.000424288479454,nan,10.1007/s10040-007-0271-0,US
267,Hawaii_aquifer_Maui,591688.1,2384189.4,,,2090.0,7.644919344958857,nan,10.1007/s10040-007-0271-0,US
268,Hawaii_aquifer_Maui,586769.4,2384286.2,,,349.6,5.85678964378138,nan,10.1007/s10040-007-0271-0,US
269,Hawaii_aquifer_Maui,588006.2,2384292.9,,,23.8,3.169685580677429,nan,10.1007/s10040-007-0271-0,US
270,Hawaii_aquifer_Maui,585763.3,2384188.6,,,769.4,6.645610990318195,nan,10.1007/s10040-007-0271-0,US
271,Hawaii_aquifer_Maui,585733.7,2384342.2,,,230.2,5.438948496287782,nan,10.1007/s10040-007-0271-0,US
272,Hawaii_aquifer_Maui,586279.4,2384498.9,,,235.5,5.461710913456472,nan,10.1007/s10040-007-0271-0,US
273,Hawaii_aquifer_Maui,593606.8,2385645.4,,,1379.5,7.2294763936573405,nan,10.1007/s10040-007-0271-0,US
274,Hawaii_aquifer_Maui,593919.5,2386293.0,,,423.1,6.047608557726022,nan,10.1007/s10040-007-0271-0,US
275,Hawaii_aquifer_Maui,593919.3,2386323.7,,,330.0,5.799092654460526,nan,10.1007/s10040-007-0271-0,US
276,Hawaii_aquifer_Maui,591794.8,2385665.9,,,5668.3,8.64264452813255,nan,10.1007/s10040-007-0271-0,US
277,Hawaii_aquifer_Maui,582071.9,2386168.0,,,153.1,5.031091302663638,nan,10.1007/s10040-007-0271-0,US
278,Hawaii_aquifer_Maui,594889.0,2387713.0,,,632.6,6.449838310871549,nan,10.1007/s10040-007-0271-0,US
279,Hawaii_aquifer_Maui,614216.2,2387499.8,,,28.6,3.353406717825807,nan,10.1007/s10040-007-0271-0,US
280,Hawaii_aquifer_Maui,614360.9,2387377.8,,,60.3,4.09933210373314,nan,10.1007/s10040-007-0271-0,US
281,Hawaii_aquifer_Maui,614419.3,2387255.2,,,78.7,4.365643155423357,nan,10.1007/s10040-007-0271-0,US
282,Hawaii_aquifer_Maui,614535.0,2387163.8,,,30.3,3.4111477125153233,nan,10.1007/s10040-007-0271-0,US
283,Hawaii_aquifer_Maui,613955.3,2387805.4,,,74.6,4.312140507209715,nan,10.1007/s10040-007-0271-0,US
284,Hawaii_aquifer_Maui,613206.9,2387892.4,,,11.2,2.4159137783010487,nan,10.1007/s10040-007-0271-0,US
285,Hawaii_aquifer_Maui,613262.5,2388169.5,,,62.1,4.128745988939433,nan,10.1007/s10040-007-0271-0,US
286,Hawaii_aquifer_Maui,611959.9,2389390.4,,,60.4,4.100989104940769,nan,10.1007/s10040-007-0271-0,US
287,Hawaii_aquifer_Maui,611378.9,2390247.3,,,62.6,4.136765278106052,nan,10.1007/s10040-007-0271-0,US
288,Hawaii_aquifer_Maui,612239.1,2390591.4,,,39.8,3.6838669122903918,nan,10.1007/s10040-007-0271-0,US
289,Hawaii_aquifer_Maui,611365.1,2392245.9,,,7.6,2.028148247292285,nan,10.1007/s10040-007-0271-0,US
290,Hawaii_aquifer_Maui,611451.3,2392246.5,,,77.6,4.351567427189173,nan,10.1007/s10040-007-0271-0,US
291,Hawaii_aquifer_Maui,598425.2,2392592.3,,,142.8,4.9614450499054845,nan,10.1007/s10040-007-0271-0,US
292,Hawaii_aquifer_Maui,611420.9,2392492.2,,,11.9,2.4765384001174837,nan,10.1007/s10040-007-0271-0,US
293,Hawaii_aquifer_Maui,610610.8,2393224.7,,,54.3,3.9945242269398897,nan,10.1007/s10040-007-0271-0,US
294,Hawaii_aquifer_Maui,610639.8,2393194.1,,,22.9,3.131136910560194,nan,10.1007/s10040-007-0271-0,US
295,Hawaii_aquifer_Maui,609746.3,2393526.3,,,44.6,3.7977338590260183,nan,10.1007/s10040-007-0271-0,US
296,Hawaii_aquifer_Maui,610473.0,2392362.8,,,220.9,5.397710110426072,nan,10.1007/s10040-007-0271-0,US
297,Hawaii_aquifer_Maui,599590.2,2394813.2,,,432.0,6.068425588244111,nan,10.1007/s10040-007-0271-0,US
298,Hawaii_aquifer_Maui,599127.7,2395240.8,,,1574.2,7.36150248570835,nan,10.1007/s10040-007-0271-0,US
299,Hawaii_aquifer_Maui,608014.1,2394621.6,,,91.9,4.520701029361642,nan,10.1007/s10040-007-0271-0,US
300,Hawaii_aquifer_Maui,608014.1,2394621.6,,,105.6,4.659658371272161,nan,10.1007/s10040-007-0271-0,US
301,Hawaii_aquifer_Maui,607308.2,2397015.1,,,39.5,3.676300671907076,nan,10.1007/s10040-007-0271-0,US
302,Hawaii_aquifer_Maui,607279.3,2397045.7,,,25.8,3.250374491927572,nan,10.1007/s10040-007-0271-0,US
303,Hawaii_aquifer_Maui,603699.3,2399512.8,,,42.1,3.7400477406883357,nan,10.1007/s10040-007-0271-0,US
304,Hawaii_aquifer_Maui,602756.0,2398738.0,,,46.4,3.8372994592322094,nan,10.1007/s10040-007-0271-0,US
305,Hawaii_aquifer_Maui,602842.2,2398738.6,,,254.0,5.537334267018537,nan,10.1007/s10040-007-0271-0,US
306,Hawaii_aquifer_Maui,602813.2,2398769.1,,,26.5,3.2771447329921766,nan,10.1007/s10040-007-0271-0,US
307,Hawaii_aquifer_Maui,608070.4,2399080.1,,,85.3,4.446174454497633,nan,10.1007/s10040-007-0271-0,US
308,Hawaii_aquifer_Maui,608017.9,2398341.9,,,316.2,5.756374924775372,nan,10.1007/s10040-007-0271-0,US
309,Hawaii_aquifer_Maui,605858.8,2398881.2,,,101.5,4.620058798481842,nan,10.1007/s10040-007-0271-0,US
310,Hawaii_aquifer_Maui,605711.7,2399402.9,,,77.4,4.3489867805956814,nan,10.1007/s10040-007-0271-0,US
311,Hawaii_aquifer_Maui,605965.1,2400203.8,,,9.0,2.1972245773362196,nan,10.1007/s10040-007-0271-0,US
312,Hawaii_aquifer_Maui,723871.0,2329671.8,,,105.4,4.657762636107262,nan,10.1007/s10040-007-0271-0,US
313,Hawaii_aquifer_Maui,720251.9,2330361.6,,,1774.5,7.4812739720865515,nan,10.1007/s10040-007-0271-0,US
314,Hawaii_aquifer_Maui,720574.0,2330027.5,,,23.5,3.1570004211501135,nan,10.1007/s10040-007-0271-0,US
315,Hawaii_aquifer_Maui,714647.3,2330534.2,,,2830.4,7.948173323405521,nan,10.1007/s10040-007-0271-0,US
316,Hawaii_aquifer_Maui,714001.5,2331356.4,,,1280.8,7.155240161682505,nan,10.1007/s10040-007-0271-0,US
317,Hawaii_aquifer_Maui,731603.1,2334330.1,,,941.7,6.847686752516018,nan,10.1007/s10040-007-0271-0,US
318,Hawaii_aquifer_Maui,708406.6,2333130.7,,,10.4,2.341805806147327,nan,10.1007/s10040-007-0271-0,US
319,Hawaii_aquifer_Maui,706199.2,2334210.4,,,750.0,6.620073206530356,nan,10.1007/s10040-007-0271-0,US
320,Hawaii_aquifer_Maui,707875.5,2336353.9,,,32.5,3.481240089335692,nan,10.1007/s10040-007-0271-0,US
321,Hawaii_aquifer_Maui,698824.6,2337718.9,,,152.1,5.024538199265247,nan,10.1007/s10040-007-0271-0,US
322,Hawaii_aquifer_Maui,705959.3,2339559.7,,,158.4,5.0651234793803255,nan,10.1007/s10040-007-0271-0,US
323,Hawaii_aquifer_Maui,705987.8,2339590.8,,,181.0,5.198497031265826,nan,10.1007/s10040-007-0271-0,US
324,Hawaii_aquifer_Maui,705785.8,2339588.3,,,140.4,4.944495491591711,nan,10.1007/s10040-007-0271-0,US
325,Hawaii_aquifer_Maui,734388.3,2339506.6,,,1020.4,6.927949986267656,nan,10.1007/s10040-007-0271-0,US
326,Hawaii_aquifer_Maui,705379.2,2339798.5,,,91.9,4.520701029361642,nan,10.1007/s10040-007-0271-0,US
327,Hawaii_aquifer_Maui,703984.7,2340550.2,,,42.1,3.7400477406883357,nan,10.1007/s10040-007-0271-0,US
328,Hawaii_aquifer_Maui,744790.8,2325194.8,,,187.4,5.2332453698043215,nan,10.1007/s10040-007-0271-0,US
329,Hawaii_aquifer_Maui,768001.2,2282966.7,,,253.7,5.536152466605236,nan,10.1007/s10040-007-0271-0,US
330,Hawaii_aquifer_Maui,800796.4,2284687.1,,,216.3,5.376666332959013,nan,10.1007/s10040-007-0271-0,US
331,Hawaii_aquifer_Maui,794403.4,2284113.0,,,238.2,5.473110656921199,nan,10.1007/s10040-007-0271-0,US
332,Hawaii_aquifer_Maui,792785.1,2283869.5,,,183.1,5.210032451680465,nan,10.1007/s10040-007-0271-0,US
333,Hawaii_aquifer_Maui,767304.0,2284924.9,,,1348.8,7.206970587247591,nan,10.1007/s10040-007-0271-0,US
334,Hawaii_aquifer_Maui,767113.0,2284183.4,,,217.1,5.380358076884246,nan,10.1007/s10040-007-0271-0,US
335,Hawaii_aquifer_Maui,767217.2,2284923.6,,,1729.4,7.45552980652633,nan,10.1007/s10040-007-0271-0,US
336,Hawaii_aquifer_Maui,807264.4,2287511.9,,,76.4,4.335982696172475,nan,10.1007/s10040-007-0271-0,US
337,Hawaii_aquifer_Maui,805853.1,2287055.4,,,1036.9,6.943990771564232,nan,10.1007/s10040-007-0271-0,US
338,Hawaii_aquifer_Maui,805286.6,2286337.2,,,845.6,6.740046434556028,nan,10.1007/s10040-007-0271-0,US
339,Hawaii_aquifer_Maui,805157.4,2287073.6,,,45.4,3.8155121050473024,nan,10.1007/s10040-007-0271-0,US
340,Hawaii_aquifer_Maui,767757.6,2285547.5,,,361.0,5.8888779583328805,nan,10.1007/s10040-007-0271-0,US
341,Hawaii_aquifer_Maui,767335.2,2286617.8,,,103.1,4.635699391022914,nan,10.1007/s10040-007-0271-0,US
342,Hawaii_aquifer_Maui,767373.4,2286033.7,,,1177.7,7.071318662847503,nan,10.1007/s10040-007-0271-0,US
343,Hawaii_aquifer_Maui,767437.6,2285634.7,,,650.1,6.477126197210423,nan,10.1007/s10040-007-0271-0,US
344,Hawaii_aquifer_Maui,767509.9,2286559.0,,,86.1,4.455509411433685,nan,10.1007/s10040-007-0271-0,US
345,Hawaii_aquifer_Maui,767327.6,2285263.8,,,886.5,6.787281125514262,nan,10.1007/s10040-007-0271-0,US
346,Hawaii_aquifer_Maui,767353.7,2285448.8,,,762.4,6.636471352339992,nan,10.1007/s10040-007-0271-0,US
347,Hawaii_aquifer_Maui,766558.8,2286267.0,,,1454.8,7.282623713112834,nan,10.1007/s10040-007-0271-0,US
348,Hawaii_aquifer_Maui,766960.5,2288334.9,,,118.1,4.771531723203316,nan,10.1007/s10040-007-0271-0,US
349,Hawaii_aquifer_Maui,766941.8,2287688.5,,,79.2,4.37197629882038,nan,10.1007/s10040-007-0271-0,US
350,Hawaii_aquifer_Maui,767064.9,2287228.9,,,1084.2,6.988597666826238,nan,10.1007/s10040-007-0271-0,US
351,Hawaii_aquifer_Maui,767258.8,2287785.8,,,116.1,4.754451888703846,nan,10.1007/s10040-007-0271-0,US
352,Hawaii_aquifer_Maui,766729.9,2288269.8,,,1940.8,7.570855538189786,nan,10.1007/s10040-007-0271-0,US
353,Hawaii_aquifer_Maui,768410.7,2290019.5,,,2830.4,7.948173323405521,nan,10.1007/s10040-007-0271-0,US
354,Hawaii_aquifer_Maui,768384.7,2289834.4,,,679.7,6.521651524352593,nan,10.1007/s10040-007-0271-0,US
355,Hawaii_aquifer_Maui,767054.4,2289721.1,,,1827.0,7.510430556378006,nan,10.1007/s10040-007-0271-0,US
356,Hawaii_aquifer_Maui,767035.2,2289105.4,,,1215.3,7.102746238876755,nan,10.1007/s10040-007-0271-0,US
357,Hawaii_aquifer_Maui,767194.3,2290031.0,,,636.9,6.45661265737732,nan,10.1007/s10040-007-0271-0,US
358,Hawaii_aquifer_Maui,766951.5,2290734.8,,,1290.0,7.162397497355718,nan,10.1007/s10040-007-0271-0,US
359,Hawaii_aquifer_Maui,766996.8,2291535.6,,,186.2,5.226821364842967,nan,10.1007/s10040-007-0271-0,US
360,Hawaii_aquifer_Maui,767059.1,2291259.6,,,705.6,6.559048504692582,nan,10.1007/s10040-007-0271-0,US
361,Hawaii_aquifer_Maui,766292.4,2292139.8,,,1322.0,7.186901020411631,nan,10.1007/s10040-007-0271-0,US
362,Hawaii_aquifer_Maui,766563.6,2291467.2,,,2741.0,7.916078096302786,nan,10.1007/s10040-007-0271-0,US
363,Hawaii_aquifer_Maui,766200.2,2292476.8,,,781.5,6.6612151498615315,nan,10.1007/s10040-007-0271-0,US
364,Hawaii_aquifer_Maui,766642.1,2291991.5,,,3681.6,8.2111027192811,nan,10.1007/s10040-007-0271-0,US
365,Hawaii_aquifer_Maui,812243.1,2294005.3,,,976.8,6.884281922796495,nan,10.1007/s10040-007-0271-0,US
366,Hawaii_aquifer_Maui,765927.1,2293272.5,,,620.3,6.430203231979072,nan,10.1007/s10040-007-0271-0,US
367,Hawaii_aquifer_Maui,766032.2,2293951.1,,,1014.6,6.922249725132589,nan,10.1007/s10040-007-0271-0,US
368,Hawaii_aquifer_Maui,765714.8,2293884.6,,,1506.4,7.317477977342943,nan,10.1007/s10040-007-0271-0,US
369,Hawaii_aquifer_Maui,769237.8,2296248.3,,,309.1,5.733664849138071,nan,10.1007/s10040-007-0271-0,US
370,Hawaii_aquifer_Maui,769237.8,2296248.3,,,392.2,5.971771913762246,nan,10.1007/s10040-007-0271-0,US
371,Hawaii_aquifer_Maui,766832.8,2294579.2,,,498.8,6.212205213805881,nan,10.1007/s10040-007-0271-0,US
372,Hawaii_aquifer_Maui,765345.5,2297109.6,,,977.5,6.884998291859521,nan,10.1007/s10040-007-0271-0,US
373,Hawaii_aquifer_Maui,765482.9,2297573.3,,,292.1,5.677096209393695,nan,10.1007/s10040-007-0271-0,US
374,Hawaii_aquifer_Maui,812760.4,2297339.1,,,1348.8,7.206970587247591,nan,10.1007/s10040-007-0271-0,US
375,Hawaii_aquifer_Maui,811899.8,2300031.8,,,443.4,6.094472297182211,nan,10.1007/s10040-007-0271-0,US
376,Hawaii_aquifer_Maui,811815.8,2299876.3,,,845.6,6.740046434556028,nan,10.1007/s10040-007-0271-0,US
377,Hawaii_aquifer_Maui,764378.5,2299709.8,,,1750.4,7.467599612227662,nan,10.1007/s10040-007-0271-0,US
378,Hawaii_aquifer_Maui,809629.5,2300697.8,,,1718.1,7.448974308067921,nan,10.1007/s10040-007-0271-0,US
379,Hawaii_aquifer_Maui,808948.0,2301547.1,,,501.4,6.217404185724193,nan,10.1007/s10040-007-0271-0,US
380,Hawaii_aquifer_Maui,764487.9,2300111.5,,,417.8,6.035002849122465,nan,10.1007/s10040-007-0271-0,US
381,Hawaii_aquifer_Maui,806833.1,2303232.0,,,2726.7,7.910847365792835,nan,10.1007/s10040-007-0271-0,US
382,Hawaii_aquifer_Maui,774397.2,2302916.7,,,677.8,6.5188522591729505,nan,10.1007/s10040-007-0271-0,US
383,Hawaii_aquifer_Maui,773962.8,2302940.4,,,203.0,5.313205979041787,nan,10.1007/s10040-007-0271-0,US
384,Hawaii_aquifer_Maui,770294.4,2302542.4,,,154.5,5.0401940963378005,nan,10.1007/s10040-007-0271-0,US
385,Hawaii_aquifer_Maui,761012.6,2302149.5,,,271.5,5.60396213937399,nan,10.1007/s10040-007-0271-0,US
386,Hawaii_aquifer_Maui,761012.6,2302149.5,,,941.7,6.847686752516018,nan,10.1007/s10040-007-0271-0,US
387,Hawaii_aquifer_Maui,759167.9,2301690.1,,,562.8,6.332924325240234,nan,10.1007/s10040-007-0271-0,US
388,Hawaii_aquifer_Maui,758697.0,2302205.9,,,746.7,6.615663498041656,nan,10.1007/s10040-007-0271-0,US
389,Hawaii_aquifer_Maui,752338.4,2301770.7,,,2249.5,7.7184632482812265,nan,10.1007/s10040-007-0271-0,US
390,Hawaii_aquifer_Maui,750615.7,2302821.7,,,797.2,6.68110558833864,nan,10.1007/s10040-007-0271-0,US
391,Hawaii_aquifer_Maui,751667.1,2302160.6,,,73.6,4.298645025734831,nan,10.1007/s10040-007-0271-0,US
392,Hawaii_aquifer_Maui,804224.5,2305031.2,,,72.4,4.282206299391671,nan,10.1007/s10040-007-0271-0,US
393,Hawaii_aquifer_Maui,761359.9,2304001.0,,,16.7,2.8154087194227095,nan,10.1007/s10040-007-0271-0,US
394,Hawaii_aquifer_Maui,759019.5,2303810.9,,,235.9,5.463407986413629,nan,10.1007/s10040-007-0271-0,US
395,Hawaii_aquifer_Maui,775300.9,2306039.5,,,448.8,6.106577354208486,nan,10.1007/s10040-007-0271-0,US
396,Hawaii_aquifer_Maui,798124.1,2307968.6,,,178.5,5.184588601219693,nan,10.1007/s10040-007-0271-0,US
397,Hawaii_aquifer_Maui,798152.5,2307999.9,,,281.8,5.64119759946458,nan,10.1007/s10040-007-0271-0,US
398,Hawaii_aquifer_Maui,780393.0,2307755.0,,,164.4,5.10230248262208,nan,10.1007/s10040-007-0271-0,US
399,Hawaii_aquifer_Maui,761946.3,2309056.2,,,345.0,5.84354441703136,nan,10.1007/s10040-007-0271-0,US
400,Hawaii_aquifer_Maui,761300.5,2307815.4,,,828.8,6.719978871505218,nan,10.1007/s10040-007-0271-0,US
401,Hawaii_aquifer_Maui,761183.8,2307875.1,,,243.5,5.495116942522644,nan,10.1007/s10040-007-0271-0,US
402,Hawaii_aquifer_Maui,758596.0,2308758.0,,,215.7,5.373888553395111,nan,10.1007/s10040-007-0271-0,US
403,Hawaii_aquifer_Maui,746611.5,2307561.8,,,177.2,5.177279038170981,nan,10.1007/s10040-007-0271-0,US
404,Hawaii_aquifer_Maui,745825.8,2307888.7,,,235.1,5.460010955546024,nan,10.1007/s10040-007-0271-0,US
405,Hawaii_aquifer_Maui,776802.7,2309695.4,,,763.4,6.6377821403111295,nan,10.1007/s10040-007-0271-0,US
406,Hawaii_aquifer_Maui,762491.4,2309341.7,,,454.3,6.118757772765358,nan,10.1007/s10040-007-0271-0,US
407,Hawaii_aquifer_Maui,762789.6,2310607.9,,,217.4,5.381738974687109,nan,10.1007/s10040-007-0271-0,US
408,Hawaii_aquifer_Maui,761179.6,2309998.1,,,459.0,6.129050210060545,nan,10.1007/s10040-007-0271-0,US
409,Hawaii_aquifer_Maui,761120.8,2310058.7,,,2355.7,7.764593202198561,nan,10.1007/s10040-007-0271-0,US
410,Hawaii_aquifer_Maui,760920.9,2309901.8,,,232.4,5.448460024977757,nan,10.1007/s10040-007-0271-0,US
411,Hawaii_aquifer_Maui,758703.4,2311159.6,,,281.4,5.639777144680289,nan,10.1007/s10040-007-0271-0,US
412,Hawaii_aquifer_Maui,745284.1,2309326.7,,,597.5,6.392754283805666,nan,10.1007/s10040-007-0271-0,US
413,Hawaii_aquifer_Maui,789513.0,2312372.5,,,29.9,3.3978584803966405,nan,10.1007/s10040-007-0271-0,US
414,Hawaii_aquifer_Maui,789569.7,2312435.1,,,126.4,4.839451481712757,nan,10.1007/s10040-007-0271-0,US
415,Hawaii_aquifer_Maui,781226.5,2311523.3,,,51.7,3.9454577815143836,nan,10.1007/s10040-007-0271-0,US
416,Hawaii_aquifer_Maui,777621.2,2312663.2,,,2625.1,7.872874269538214,nan,10.1007/s10040-007-0271-0,US
417,Hawaii_aquifer_Maui,777032.4,2311545.6,,,880.9,6.78094411211575,nan,10.1007/s10040-007-0271-0,US
418,Hawaii_aquifer_Maui,765460.0,2311819.4,,,4386.2,8.386218527573405,nan,10.1007/s10040-007-0271-0,US
419,Hawaii_aquifer_Maui,764735.7,2311900.2,,,338.9,5.825705078613006,nan,10.1007/s10040-007-0271-0,US
420,Hawaii_aquifer_Maui,762633.0,2311374.7,,,324.2,5.781360609301576,nan,10.1007/s10040-007-0271-0,US
421,Hawaii_aquifer_Maui,762633.0,2311374.7,,,1170.4,7.065100849705915,nan,10.1007/s10040-007-0271-0,US
422,Hawaii_aquifer_Maui,762633.5,2311343.9,,,370.7,5.915393110156686,nan,10.1007/s10040-007-0271-0,US
423,Hawaii_aquifer_Maui,762633.5,2311343.9,,,322.1,5.774862056337153,nan,10.1007/s10040-007-0271-0,US
424,Hawaii_aquifer_Maui,762863.8,2311409.1,,,191.9,5.256974403013654,nan,10.1007/s10040-007-0271-0,US
425,Hawaii_aquifer_Maui,762291.3,2311030.9,,,3849.5,8.255698548718104,nan,10.1007/s10040-007-0271-0,US
426,Hawaii_aquifer_Maui,762969.3,2312056.9,,,888.8,6.78987223832542,nan,10.1007/s10040-007-0271-0,US
427,Hawaii_aquifer_Maui,761747.8,2312499.3,,,292.1,5.677096209393695,nan,10.1007/s10040-007-0271-0,US
