,site_id,lag_m,gamma,var_type,direction,geological_unit,measurement_method,data_source,ISO 3166
37,Alamitos_saltwater_intrusion_barrier,822.2263732158357,0.19951323495478454,hydraulic_conductivty,x,1/2,nan,10.1111/j.1752-1688.2007.00098.x,US
38,Alamitos_saltwater_intrusion_barrier,868.8737743886135,0.2247927860614517,hydraulic_conductivty,x,1/2,nan,10.1111/j.1752-1688.2007.00098.x,US
39,Alamitos_saltwater_intrusion_barrier,908.9943485442833,0.28014079193632857,hydraulic_conductivty,x,1/2,nan,10.1111/j.1752-1688.2007.00098.x,US
40,Alamitos_saltwater_intrusion_barrier,1010.9000208770565,0.2840158665626475,hydraulic_conductivty,x,1/2,nan,10.1111/j.1752-1688.2007.00098.x,US
41,Alamitos_saltwater_intrusion_barrier,1139.6272163558915,0.21904060770546505,hydraulic_conductivty,x,1/2,nan,10.1111/j.1752-1688.2007.00098.x,US
42,Alamitos_saltwater_intrusion_barrier,1237.112080490208,0.2379508253762449,hydraulic_conductivty,x,1/2,nan,10.1111/j.1752-1688.2007.00098.x,US
43,Alamitos_saltwater_intrusion_barrier,1346.764239434195,0.2995729360099917,hydraulic_conductivty,x,1/2,nan,10.1111/j.1752-1688.2007.00098.x,US
44,Alamitos_saltwater_intrusion_barrier,1441.9672779615205,0.32085837664406797,hydraulic_conductivty,x,1/2,nan,10.1111/j.1752-1688.2007.00098.x,US
45,Alamitos_saltwater_intrusion_barrier,1547.2169419141696,0.2321675145681563,hydraulic_conductivty,x,1/2,nan,10.1111/j.1752-1688.2007.00098.x,US
46,Alamitos_saltwater_intrusion_barrier,1645.1413230193348,0.28272295414006665,hydraulic_conductivty,x,1/2,nan,10.1111/j.1752-1688.2007.00098.x,US
47,Alamitos_saltwater_intrusion_barrier,1749.7243862328635,0.3127035055141066,hydraulic_conductivty,x,1/2,nan,10.1111/j.1752-1688.2007.00098.x,US
48,Alamitos_saltwater_intrusion_barrier,1849.1174865489493,0.30234006160562865,hydraulic_conductivty,x,1/2,nan,10.1111/j.1752-1688.2007.00098.x,US
49,Alamitos_saltwater_intrusion_barrier,1947.5033604735065,0.3861229841737263,hydraulic_conductivty,x,1/2,nan,10.1111/j.1752-1688.2007.00098.x,US
50,Alamitos_saltwater_intrusion_barrier,32.532158683951934,0.12859812642636353,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
51,Alamitos_saltwater_intrusion_barrier,79.33311879448854,0.1023350289775059,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
52,Alamitos_saltwater_intrusion_barrier,95.75862608536501,0.1758200944167742,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
53,Alamitos_saltwater_intrusion_barrier,132.62633926858018,0.2608465624086611,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
