,site_id,X_m,Y_m,East_UTM_km,North_UTM_km,T m2/d,measurement_method,data_source,ISO 3166
156,Dammam_aquifer,,,714.5880000000001,3227.565,6.45833828334479,nan,10.3390/w10070828,KW
157,Dammam_aquifer,,,757.775,3194.775,6.486160788944089,nan,10.3390/w10070828,KW
158,Dammam_aquifer,,,714.835,3214.388,6.508769136971682,nan,10.3390/w10070828,KW
159,Dammam_aquifer,,,719.847,3221.877,6.573680166960646,nan,10.3390/w10070828,KW
160,Dammam_aquifer,,,714.8389999999999,3216.886,6.6039438246004725,nan,10.3390/w10070828,KW
161,Dammam_aquifer,,,744.325,3207.375,6.6039438246004725,nan,10.3390/w10070828,KW
162,Dammam_aquifer,,,722.3580000000001,3226.82,6.61472560020376,nan,10.3390/w10070828,KW
163,Dammam_aquifer,,,747.425,3202.2,6.61472560020376,nan,10.3390/w10070828,KW
164,Dammam_aquifer,,,759.1,3196.8,6.61472560020376,nan,10.3390/w10070828,KW
165,Dammam_aquifer,,,753.6,3205.175,6.61472560020376,nan,10.3390/w10070828,KW
166,Dammam_aquifer,,,746.46,3207.64,6.668228248417403,nan,10.3390/w10070828,KW
167,Dammam_aquifer,,,742.85,3212.0,6.709304340258298,nan,10.3390/w10070828,KW
168,Dammam_aquifer,,,807.592,3161.563,6.761572768804055,nan,10.3390/w10070828,KW
169,Dammam_aquifer,,,724.857,3226.8140000000003,6.796823718274855,nan,10.3390/w10070828,KW
170,Dammam_aquifer,,,758.0,3198.475,6.796823718274855,nan,10.3390/w10070828,KW
171,Dammam_aquifer,,,752.5,3206.85,6.796823718274855,nan,10.3390/w10070828,KW
172,Dammam_aquifer,,,758.65,3189.25,6.813444599510896,nan,10.3390/w10070828,KW
173,Dammam_aquifer,,,745.225,3205.56,6.813444599510896,nan,10.3390/w10070828,KW
174,Dammam_aquifer,,,695.6310000000001,3286.995,6.950814768442584,nan,10.3390/w10070828,KW
175,Dammam_aquifer,,,756.0,3220.0,7.0192966537150445,nan,10.3390/w10070828,KW
176,Dammam_aquifer,,,749.85,3202.625,7.0192966537150445,nan,10.3390/w10070828,KW
177,Dammam_aquifer,,,758.9,3187.5,7.0192966537150445,nan,10.3390/w10070828,KW
178,Dammam_aquifer,,,747.65,3205.95,7.0192966537150445,nan,10.3390/w10070828,KW
179,Dammam_aquifer,,,719.862,3229.375,7.084226422097916,nan,10.3390/w10070828,KW
180,Dammam_aquifer,,,760.2,3195.125,7.084226422097916,nan,10.3390/w10070828,KW
181,Dammam_aquifer,,,742.0,3214.0,7.084226422097916,nan,10.3390/w10070828,KW
182,Dammam_aquifer,,,717.3380000000001,3216.883,7.117205503164344,nan,10.3390/w10070828,KW
183,Dammam_aquifer,,,719.837,3216.877,7.117205503164344,nan,10.3390/w10070828,KW
184,Dammam_aquifer,,,709.841,3216.8959999999997,7.179307969504034,nan,10.3390/w10070828,KW
185,Dammam_aquifer,,,739.837,3219.336,7.234898420314831,nan,10.3390/w10070828,KW
186,Dammam_aquifer,,,744.3,3211.0,7.307202314764738,nan,10.3390/w10070828,KW
187,Dammam_aquifer,,,748.95,3208.05,7.307202314764738,nan,10.3390/w10070828,KW
188,Dammam_aquifer,,,800.5,3167.0,7.307202314764738,nan,10.3390/w10070828,KW
189,Dammam_aquifer,,,737.3380000000001,3219.34,7.402451520818244,nan,10.3390/w10070828,KW
190,Dammam_aquifer,,,750.05,3206.35,7.402451520818244,nan,10.3390/w10070828,KW
191,Dammam_aquifer,,,807.5989999999999,3161.039,7.454719949364001,nan,10.3390/w10070828,KW
192,Dammam_aquifer,,,742.346,3223.328,7.454719949364001,nan,10.3390/w10070828,KW
193,Dammam_aquifer,,,714.8439999999999,3219.386,7.454719949364001,nan,10.3390/w10070828,KW
194,Dammam_aquifer,,,714.8489999999999,3221.886,7.454719949364001,nan,10.3390/w10070828,KW
195,Dammam_aquifer,,,719.832,3214.3790000000004,7.454719949364001,nan,10.3390/w10070828,KW
196,Dammam_aquifer,,,712.34,3216.8920000000003,7.454719949364001,nan,10.3390/w10070828,KW
197,Dammam_aquifer,,,722.331,3214.373,7.454719949364001,nan,10.3390/w10070828,KW
198,Dammam_aquifer,,,727.33,3214.363,7.454719949364001,nan,10.3390/w10070828,KW
199,Dammam_aquifer,,,728.83,3214.36,7.454719949364001,nan,10.3390/w10070828,KW
200,Dammam_aquifer,,,709.836,3214.3979999999997,7.454719949364001,nan,10.3390/w10070828,KW
201,Dammam_aquifer,,,727.336,3216.861,7.454719949364001,nan,10.3390/w10070828,KW
202,Dammam_aquifer,,,724.841,3219.365,7.454719949364001,nan,10.3390/w10070828,KW
203,Dammam_aquifer,,,722.347,3221.8709999999996,7.454719949364001,nan,10.3390/w10070828,KW
204,Dammam_aquifer,,,717.3430000000001,3219.381,7.51425465281641,nan,10.3390/w10070828,KW
205,Dammam_aquifer,,,709.84,3219.3959999999997,7.569411792450712,nan,10.3390/w10070828,KW
206,Dammam_aquifer,,,743.075,3208.905,7.569411792450712,nan,10.3390/w10070828,KW
207,Dammam_aquifer,,,801.7,3171.75,7.569411792450712,nan,10.3390/w10070828,KW
208,Dammam_aquifer,,,742.331,3216.83,7.671826797878781,nan,10.3390/w10070828,KW
209,Dammam_aquifer,,,714.2,3224.2,7.71289096149013,nan,10.3390/w10070828,KW
210,Dammam_aquifer,,,751.15,3204.675,7.71289096149013,nan,10.3390/w10070828,KW
211,Kuwait_aquifer,,,759.5,3184.85,5.697093486505405,nan,10.3390/w10070828,KW
212,Kuwait_aquifer,,,762.475,3240.525,6.093569770045136,nan,10.3390/w10070828,KW
213,Kuwait_aquifer,,,762.898,3241.9179999999997,6.380122536899765,nan,10.3390/w10070828,KW
214,Kuwait_aquifer,,,752.25,3203.025,5.697093486505405,nan,10.3390/w10070828,KW
215,Kuwait_aquifer,,,751.45,3242.45,5.537334267018537,nan,10.3390/w10070828,KW
216,Kuwait_aquifer,,,759.763,3234.237,6.093569770045136,nan,10.3390/w10070828,KW
217,Kuwait_aquifer,,,745.3539999999999,3242.0,6.102558594613569,nan,10.3390/w10070828,KW
218,Kuwait_aquifer,,,762.513,3221.43,5.537334267018537,nan,10.3390/w10070828,KW
219,Kuwait_aquifer,,,730.0,3218.5,5.976350909297934,nan,10.3390/w10070828,KW
220,Kuwait_aquifer,,,747.425,3202.2,6.380122536899765,nan,10.3390/w10070828,KW
221,Kuwait_aquifer,,,742.85,3212.0,5.697093486505405,nan,10.3390/w10070828,KW
222,Kuwait_aquifer,,,751.15,3204.675,6.285998094508865,nan,10.3390/w10070828,KW
223,Kuwait_aquifer,,,749.762,3254.6659999999997,5.8916442118257715,nan,10.3390/w10070828,KW
224,Kuwait_aquifer,,,744.3,3211.0,6.3784261836515865,nan,10.3390/w10070828,KW
225,Kuwait_aquifer,,,727.5,3240.0,5.5053315359323625,nan,10.3390/w10070828,KW
226,Kuwait_aquifer,,,740.2,3214.0,5.697093486505405,nan,10.3390/w10070828,KW
