,site_id,lag_m,gamma,var_type,direction,geological_unit,measurement_method,data_source,ISO 3166
83,Dammam_aquifer,36180.692649200086,1.9367915174144903,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
84,Dammam_aquifer,38903.409649208996,1.766693167302384,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
85,Dammam_aquifer,41191.278015489464,2.0539451704824603,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
86,Dammam_aquifer,43597.41663465748,1.856905499924071,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
87,Dammam_aquifer,46244.02619096538,1.64195556825998,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
88,Dammam_aquifer,48479.369701733856,1.5883945081154474,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
89,Dammam_aquifer,51254.2542453125,1.7635934862032925,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
90,Dammam_aquifer,53394.552779440266,1.902846882899944,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
91,Dammam_aquifer,56277.34552958097,1.7237978686342643,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
92,Dammam_aquifer,58568.787015284026,1.966207223060913,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
93,Dammam_aquifer,61107.48836502988,2.105505283750346,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
94,Dammam_aquifer,63506.12343341045,2.0026351755741554,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
95,Dammam_aquifer,66058.04532501988,1.9760154358759052,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
96,Dammam_aquifer,68522.42579077597,2.0480405906366403,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
97,Dammam_aquifer,71025.03863435375,1.6402494037356958,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
98,Dammam_aquifer,73486.91791651407,1.7436644126238303,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
99,Dammam_aquifer,75967.37741967183,1.6138976479941398,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
100,Dammam_aquifer,78444.97842729147,1.5200050023671914,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
101,Dammam_aquifer,80932.58416929441,1.3005529402306446,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
102,Dammam_aquifer,83714.97226366049,1.381582355936291,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
103,Dammam_aquifer,85842.05025592468,1.6867535530206257,hydraulic_transmissivity,x,1/1,nan,10.3390/w10070828,KWT
104,East_Central_Kansas,0.3517762237762234,0.2637362637362637,saturated_hydraulic_conductivty,x,1/1,nan,10.1061/(ASCE)1084-0699(1996)1:3(131),US
105,East_Central_Kansas,0.5313086913086909,0.8923076923076922,saturated_hydraulic_conductivty,x,1/1,nan,10.1061/(ASCE)1084-0699(1996)1:3(131),US
106,East_Central_Kansas,0.9945574425574416,0.4989010989010989,saturated_hydraulic_conductivty,x,1/1,nan,10.1061/(ASCE)1084-0699(1996)1:3(131),US
107,East_Central_Kansas,1.3972107892107897,0.7692307692307693,saturated_hydraulic_conductivty,x,1/1,nan,10.1061/(ASCE)1084-0699(1996)1:3(131),US
108,East_Central_Kansas,1.7834405594405591,0.5560439560439563,saturated_hydraulic_conductivty,x,1/1,nan,10.1061/(ASCE)1084-0699(1996)1:3(131),US
109,East_Central_Kansas,2.197306693306693,0.7428571428571431,saturated_hydraulic_conductivty,x,1/1,nan,10.1061/(ASCE)1084-0699(1996)1:3(131),US
110,East_Central_Kansas,2.6486393606393586,0.6263736263736266,saturated_hydraulic_conductivty,x,1/1,nan,10.1061/(ASCE)1084-0699(1996)1:3(131),US
111,East_Central_Kansas,3.026773226773225,0.6395604395604397,saturated_hydraulic_conductivty,x,1/1,nan,10.1061/(ASCE)1084-0699(1996)1:3(131),US
112,East_Central_Kansas,3.353254745254744,0.8571428571428575,saturated_hydraulic_conductivty,x,1/1,nan,10.1061/(ASCE)1084-0699(1996)1:3(131),US
113,East_Central_Kansas,3.7719560439560462,0.7142857142857149,saturated_hydraulic_conductivty,x,1/1,nan,10.1061/(ASCE)1084-0699(1996)1:3(131),US
114,Enfida_plain,403.86578312081787,2.140762463343112,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
115,Enfida_plain,863.3722719981843,16.21700879765396,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
116,Enfida_plain,1405.2397077169846,16.774193548387096,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
117,Enfida_plain,1944.9976507185559,14.604105571847509,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
118,Enfida_plain,2530.574682847004,11.671554252199414,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
119,Enfida_plain,3100.5006399766685,8.504398826979468,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
120,Enfida_plain,3635.653991348163,20.381231671554254,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
121,Enfida_plain,4219.529819672395,15.249266862170089,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
122,Enfida_plain,4760.603360282559,14.780058651026392,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
123,Enfida_plain,5312.587287957094,8.416422287390027,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
124,Enfida_plain,5907.623013236985,17.712609970674485,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
125,Enfida_plain,6480.724550801183,18.651026392961874,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
126,Enfida_plain,7014.108650216295,8.240469208211143,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
127,Enfida_plain,7603.6551578879125,10.439882697947217,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
128,Enfida_plain,8161.377813062004,11.495601173020525,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
