,site_id,lag_m,gamma,var_type,direction,geological_unit,measurement_method,data_source,ISO 3166
38,Amik_Plain,13736.491331228091,0.9991222300011208,saturated_hydraulic_conductivty,x,2/3,nan,10.1007/s11119-014-9379-0,TUR
39,Amik_Plain,14954.307312564377,0.9503266784971732,saturated_hydraulic_conductivty,x,2/3,nan,10.1007/s11119-014-9379-0,TUR
40,Amik_Plain,16125.929325766876,1.0792230783711123,saturated_hydraulic_conductivty,x,2/3,nan,10.1007/s11119-014-9379-0,TUR
41,Amik_Plain,17346.604933701918,1.0937132632104385,saturated_hydraulic_conductivty,x,2/3,nan,10.1007/s11119-014-9379-0,TUR
42,Amik_Plain,18482.97654979282,1.042491259314409,saturated_hydraulic_conductivty,x,2/3,nan,10.1007/s11119-014-9379-0,TUR
43,Amik_Plain,19701.782401874825,1.0156023088523631,saturated_hydraulic_conductivty,x,2/3,nan,10.1007/s11119-014-9379-0,TUR
44,Amik_Plain,20871.75463050112,1.1079877069897988,saturated_hydraulic_conductivty,x,2/3,nan,10.1007/s11119-014-9379-0,TUR
45,Amik_Plain,22087.480884707547,1.012944886619613,saturated_hydraulic_conductivty,x,2/3,nan,10.1007/s11119-014-9379-0,TUR
46,Amik_Plain,23226.162199205144,1.0128382851546889,saturated_hydraulic_conductivty,x,2/3,nan,10.1007/s11119-014-9379-0,TUR
47,Amik_Plain,24474.719166478066,1.0443643993409322,saturated_hydraulic_conductivty,x,2/3,nan,10.1007/s11119-014-9379-0,TUR
48,Amik_Plain,949.2946030198882,1.0990883195670988,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
49,Amik_Plain,1947.9627933552365,0.8851526329498955,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
50,Amik_Plain,3257.782894018199,0.9213459260068396,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
51,Amik_Plain,4560.93974506558,0.8108452159884381,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
52,Amik_Plain,5847.001537672992,0.9239902193914848,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
53,Amik_Plain,7128.475519069663,0.9361327944475724,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
54,Amik_Plain,8463.146263790744,0.9194225743838804,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
55,Amik_Plain,9693.717387468389,1.0109191587332265,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
56,Amik_Plain,11001.025115325476,0.9918015981715976,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
57,Amik_Plain,12286.322272731097,1.0881128635168178,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
58,Amik_Plain,13590.13452538001,0.992041071833696,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
59,Amik_Plain,14896.786851635565,0.9584945929367874,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
