,site_id,var,len_scale,nugget,nu,r2,max_scale,min_scale,var_type,direction,geological_unit,measurement_method,medium,data_source,ISO 3166
0,Alto_Rio_Grande_basin,1.0728910228523796,14840.333430040018,0.31369578346845917,nan,0.4618671806493022,11408.02357569555,2612.808396663982,saturated_hydraulic_conductivty,x,1/1,,,10.1590/S0100-06832011000500029,BRA
1,Amik_Plain,0.7440916851307158,1549.1970408849468,0.24671643740959284,nan,0.7960826062605374,24452.82551631916,954.9386690439624,saturated_hydraulic_conductivty,x,1/3,,,10.1007/s11119-014-9379-0,TUR
2,Amik_Plain,0.26791414931171575,12671.53091272523,0.8300148109210094,nan,0.563607895362591,24474.719166478066,1011.2079595760506,saturated_hydraulic_conductivty,x,2/3,,,10.1007/s11119-014-9379-0,TUR
3,Amik_Plain,0.15252468831994132,18474.572960915255,0.9193424809366119,nan,0.17923033786743492,25225.206073388177,949.2946030198882,saturated_hydraulic_conductivty,x,3/3,,,10.1007/s11119-014-9379-0,TUR
4,Aurora_oil_sands_mine,0.7670842634312498,11.8229869231243,5.447777103560758e-17,nan,0.36055102909516124,388.1429816913688,21.97035745422842,saturated_hydraulic_conductivty,x,1/1,,,10.1016/j.geoderma.2015.08.014,CAN
5,Baishuihe_Landslide,1.5971625187951575,1.5162178893310008,5.208800453875094e-13,nan,0.4071916608222622,38.07391581460898,1.9072775748000368,saturated_hydraulic_conductivty,x,1/2,,,10.1155/2018/7290640,CHN
6,Baishuihe_Landslide,6.354782509272713,136.67024674897135,1.0467797584037668e-15,nan,0.8463479446583506,399.2521509895015,50.01774624063375,saturated_hydraulic_conductivty,x,2/2,,,10.1155/2018/7290640,CHN
7,Bekkevoort_field_experiment,1.8286942233879273,0.5740801614389431,1.6060154196501342,nan,0.24121691483888896,13.848533610736364,0.4761362959110133,saturated_hydraulic_conductivty,x,1/3,,,10.1097/00010694-199603000-00003,BEL
8,Botucatu_Formation,1.7168436227291266,1.2330769791179457,4.494732428455925e-15,nan,0.41000721911783533,5.999239135736232,1.0123942837633522,saturated_hydraulic_conductivty,x,1/1,,,10.1016/j.compgeo.2018.03.004,BRA
9,Caldwell_County_site,703.8247943825536,1570663.078517189,1.739837083082768,nan,0.061965807887134905,472.5514988672883,83.98564769755905,saturated_hydraulic_conductivty,x,1/1,,,10.1016/j.catena.2019.104335,USA
10,Calingri_farm_site,0.000184516416924978,0.02861400779528753,4.6307715439413105e-05,nan,0.7260349309762886,0.0700884595607544,0.0100825750888857,saturated_hydraulic_conductivty,x,1/1,,,10.2136/sssaj2004.0312,AUS
11,Campania_Plain_site,0.04199095015464609,1.5995487974588822,7.569483854175972e-20,nan,0.7824348762207987,18.073404538133143,0.9867546561996656,saturated_hydraulic_conductivty,x,1/1,,,10.1016/0016-7061(94)00050-K,ITA
12,Campinas_Experimental_Center,0.2712940475731252,25.13415050912341,0.2351698526531215,nan,0.8757018714485983,102.11982069540036,12.96115397584148,saturated_hydraulic_conductivty,x,1/1,,,10.1590/S0100-06832010000100001,BRA
13,Cemagref_Experimental_Station,1.575729405471103,36.12241641997685,0.30314101761922,nan,0.9069583789995393,26.099660158287147,4.023359103230503,saturated_hydraulic_conductivty,x,1/1,,,10.1016/j.agwat.2010.05.005,FRA
14,CNR_experimental_farm,0.019041672978473742,0.999071294244395,1.0592442265250417e-10,nan,0.6170661231884657,11.997515737233533,0.9764009314557632,saturated_hydraulic_conductivty,x,1/1,,,10.1016/0016-7061(93)90025-G,ITA
15,Dal_Lake_catchment,3580.0446894473116,13754.97812413961,0.7763311999481608,nan,0.9041342168235645,4.567144240077447,0.1943465634075507,saturated_hydraulic_conductivty,x,1/1,,,10.1134/S1064229320030060,IND
16,Domaine_of_Lavalette,1.3401606462819926,11.925607924300346,4.0377922293075634e-23,nan,0.8107183450820448,26.16028574617704,4.088625962719055,saturated_hydraulic_conductivty,x,1/1,,,10.1016/0933-3630(94)90020-5,FRA
17,East_Central_Kansas,0.6953073698771186,0.3088679998981478,6.197798543182325e-16,nan,0.23296198401702883,3.7719560439560462,0.3517762237762234,saturated_hydraulic_conductivty,x,1/1,,,10.1061/(ASCE)1084-0699(1996)1:3(131),USA
18,Eutric_Regosol_site,1.833731280632184,0.6124638242233136,1.6091614464176005,nan,0.22872139882563647,13.848377538483774,0.5044446050444478,saturated_hydraulic_conductivty,x,1/3,,,10.1016/S0933-3630(96)00093-1,BEL
19,Eutric_Regosol_site,1333.751513893892,19690.287330047504,0.8209997039566299,nan,0.8538638096040184,18.57448503206378,1.9951046796239569,saturated_hydraulic_conductivty,x,2/3,,,10.1016/S0933-3630(96)00093-1,BEL
20,Eutric_Regosol_site,0.31633529368326246,4.906333700179607,0.48890406704054373,nan,0.7058118030092301,16.42335737018088,1.5065866333642193,saturated_hydraulic_conductivty,x,3/3,,,10.1016/S0933-3630(96)00093-1,BEL
21,Fall_Line_Hills_Pine_Flat,321.1786486547771,100855.41694986727,0.08118255335768047,nan,0.6158645845856434,29.966525025940022,1.1015860467414402,saturated_hydraulic_conductivty,x,1/1,,,10.2136/sssaj1998.03615995006200010012x,USA
22,Fall_Line_Hills_Troup,0.0488958615918091,21.924193427551486,0.045683608771246345,nan,0.4243951259796295,85.02196091319522,0.9255612774929212,saturated_hydraulic_conductivty,x,1/1,,,10.2136/sssaj1998.03615995006200010012x,USA
23,Fuchu_Honmachi_paddy_field,0.036865848821817974,22.821234297625427,3.121571768523885e-12,nan,0.8364971483761297,95.6862911125743,7.698922156737655,saturated_hydraulic_conductivty,x,1/1,,,10.1007/s10333-009-0190-x,JPN
24,Heihe_River_Basin,12.076760270986732,0.08771932396015517,7.938708937773657e-13,nan,0.35580976875434334,1.4329544122564477,0.0617708352060059,saturated_hydraulic_conductivty,x,1/1,,,10.1002/hyp.10544,CHN
25,Huanjiang_Observation_and_Research_Station,1.7655989257876,56.889884236921404,8.504460014314301e-20,nan,0.6954457075295553,595.4666666666667,75.04848484848486,saturated_hydraulic_conductivty,x,1/1,,,10.1007/s12665-015-4238-5,CHN
