,site_id,var,len_scale,nugget,nu,r2,max_scale,min_scale,var_type,direction,geological_unit,measurement_method,medium,data_source,ISO 3166
86,Mirror_Lake_site,0.35004749345696357,2.830598822610104,0.6626480119894135,20.445158798758506,0.4526712430908939,37.87199888330541,2.479236460078168,indicator,z,1/1,,,10.1029/2000WR900073,USA
87,Neogene_aquifer,0.3228029682744535,1.0236965263506843,2.040563444912752e-11,0.440564541247967,0.9942944596549849,9.850221512466517,1.070214300432725,hydraulic_concuctivity,x,1/1,,,10.1002/hyp.10007,BEL
88,Nord_Pas_de_Calais,0.3232432189044854,2145.7853671836956,0.166008420863274,22.96406831412975,0.6695469020666809,25199.235009562377,1167.0604117448538,hydraulic_concuctivity,x,1/1,,,10.1016/S0022-1694(96)03074-0,FRA
89,North_German_basin,1.3670200709590858,1.4476836313985721,0.00313658330478861,4.177737210470292,0.984201562348451,10.723086800133446,0.2728677041601601,permeability,x,1/4,,,10.1007/s12665-013-2627-1,DEU
90,North_German_basin,0.6897839696963193,1.0515706840294479,7.949849100710282e-11,20.762272626574823,0.6809771319390177,13.928934010152282,0.7106598984771582,permeability,x,2/4,,,10.1007/s12665-013-2627-1,DEU
91,North_German_basin,0.875339236841034,0.9780121434013775,5.830867328734443e-10,27.274837687594168,0.8717248472418665,6.082382423039489,0.2074504364352549,permeability,x,3/4,,,10.1007/s12665-013-2627-1,DEU
92,North_German_basin,0.7737783519442137,0.9780679511418137,0.005934432201010426,23.612896747219033,0.9341449140485949,9.716646989374258,0.2004028057503992,permeability,x,4/4,,,10.1007/s12665-013-2627-1,DEU
93,Northwestern_Sahara_basin_CI_aquifer,702.6268202132729,62357.17182971094,6.843855376186123,1.6998305330603143,0.6285817451623223,403485.8387799564,12200.435729847492,hydraulic_conductivity,x,1/1,,,10.1016/j.jafrearsci.2017.02.034,DZA
94,Northwestern_Sahara_basin_CT_aquifer,1074.0849168430832,183529.25701176815,129.85453663678993,0.4087877927499225,0.67975882886868,558918.3582753001,12643.35457104753,hydraulic_conductivity,x,1/1,,,10.1016/j.jafrearsci.2017.02.034,DZA
95,Nubian_Sandstone_aquifer,0.47047335217998004,1.7830103560082764,1.5165642767276527e-08,21.708048019560785,0.7444882058144098,38.83868017983692,3.1353963614732088,hydraulic_transmissivity,x,1/1,,,10.3390/w12020604,EGY
96,Nubian_Sandstone_aquifer,0.5064049308697155,1.7508304979537102,1.051331877048417e-09,28.238825664263494,0.7928236473743991,38.71941162155584,3.439909737397773,hydraulic_transmissivity,y,1/1,,,10.3390/w12020604,EGY
97,Obersulzbach_sandstone_quarry_outcrop,0.41655934213602186,0.09105994917498647,0.1665711010020716,24.932340180845205,0.8283324675566005,0.3946974193730743,0.0320854179032759,permeability,x,1/2,,,10.3390/ijgi9060409,DEU
98,Obersulzbach_sandstone_quarry_outcrop,0.0909043331969892,0.08078327103611203,0.00980103749750821,20.050214169650417,0.8313442666905155,0.2510547176609873,0.0387800483862665,permeability,x,2/2,,,10.3390/ijgi9060409,DEU
99,Oligocene_Huagang_Formation,0.9448314535387855,790.7055943942195,0.08298209533044998,0.9464277533633348,0.9875282034026084,4594.824344869301,65.09854109206742,permeability,x,1/1,,,10.1016/j.marpetgeo.2019.104044,CHN
100,Platte_river,50.09780013860706,11.99877170755121,16.117879300731115,20.161585833683425,0.870248029458315,20.97163128077514,2.898501614867369,hydraulic_conductivity,x,1/1,,,10.1007/s11269-010-9698-5,USA
101,Prairie_Creek_test_site,71.81583947093067,0.5704103814955453,2.899041505654597e-17,1.9741597259036243,0.9158880248226343,5.004510355776861,0.501401217194679,hydraulic_conductivity,x,1/3,,,10.1029/2002WR001383,USA
102,Prairie_Creek_test_site,118.99183093866687,0.5490882997775101,48.39820003520613,10.011287850529861,0.5241016286195079,5.016391388583439,0.5037102698174039,hydraulic_conductivity,x,2/3,,,10.1029/2002WR001383,USA
