,site_id,var,len_scale,nugget,nu,r2,max_scale,min_scale,var_type,direction,geological_unit,measurement_method,medium,data_source,ISO 3166
27,Instituto_Agronomico_Campinas,0.1635113108705508,23.624626034090507,0.3820755323765734,1.999999999999981,0.7498895879495971,100.564538847259,12.565778353710076,saturated_hydraulic_conductivty,x,1/2,,,10.1590/S0100-06832010000100001,BRA
28,Instituto_Agronomico_Campinas,0.16177616045275545,37.48144504221997,0.3432959446382165,1.999999999970284,0.9067006136798654,102.40194300313846,12.701752172473071,saturated_hydraulic_conductivty,x,2/2,,,10.1590/S0100-06832010000100001,BRA
29,Karkheh_River_site,5.339246609568077,145.7915397101386,2.9131284176911985e-16,0.21845568626547937,0.8777841103505548,9752.194293537124,582.7333142713558,saturated_hydraulic_conductivty,x,1/1,,,10.13031/2013.28512,IRN
30,Karrendorfer_Wiesen,0.9101272563486065,7.394404007792531,0.7796805562085319,1.9999999999999907,0.8744524450354388,8.27514267681854,1.0994682351045393,saturated_hydraulic_conductivty,x,1/1,,,10.19189/MaP.2019.GDC.StA.1779,DEU
31,Key_Lake_Uranium_Mine,0.013654371283982603,9.930026419759466,0.010408897649935458,1.9999999998241447,0.16544884292950868,49.66688041387256,0.2260648414829003,saturated_hydraulic_conductivty,x,1/1,,,10.1016/j.geoderma.2015.08.014,CAN
32,Konza_Prairie,1.0685947846304749,0.41326080224223916,1.3510119153821298e-15,1.9999999999999998,0.6005061674039474,3.7797443461160265,0.3539823008849556,saturated_hydraulic_conductivty,x,1/1,,,10.1061/(ASCE)1084-0699(1996)1:3(131),USA
33,Krauthausen_site,0.5445709791069547,0.16243123612635654,2.1320210143805545e-13,0.8802236430524488,0.804589488128188,1.907843969749237,0.0991694308080139,saturated_hydraulic_conductivty,x,1/1,,,10.1016/j.jconhyd.2007.07.013,DEU
34,Kwinana_Bauxite_Residue_Disposal_Area,2.2832373783043836,4.405887308178838,10.538261528446965,1.999999999999002,0.6330624363045211,15.077239958805356,1.499485066941299,saturated_hydraulic_conductivty,x,1/1,,,10.1016/j.geoderma.2011.06.010,AUS
35,LaoYeManQu_watershed,0.2877127914912816,143.24816928788516,0.05944418693113433,1.9999999999999998,0.9728568163185636,220.1116644659548,11.218016032272487,saturated_hydraulic_conductivty,x,1/1,,,10.1061/(ASCE)HE.1943-5584.0000630,CHN
36,Loess_Plateau,0.2631441862134413,21.239372046636174,3.31740521306334e-19,0.5816055761646686,0.9498146393328983,379.1539896543812,26.200662637485493,saturated_hydraulic_conductivty,x,1/1,,,10.1016/j.jhydrol.2013.02.006,CHN
37,Lutzito_catchment,0.40201908473222187,21.04512930939958,0.5579174581609597,1.4243670505001416,0.5311574644262953,120.2524558572838,7.019504324475335,saturated_hydraulic_conductivty,x,1/1,,,10.1016/j.geoderma.2012.11.002,PAN
38,Lykorrema_stream,259.4128133188301,52184.65280746226,6.13402907885645e-29,0.4923131940427115,0.5215728387420531,1.318315159528657,0.0589149196902114,saturated_hydraulic_conductivty,x,1/1,,,10.1080/02626667.2020.1831694,GRC
39,Mahantango_Creek_watershed,0.9316814759710786,0.11707646766448732,0.1691898402885528,1.9999999999999998,0.7505219322660948,0.5162098206719935,0.0646698092482283,saturated_hydraulic_conductivty,x,1/3,,,10.1080/02693799608902090,USA
40,Mahantango_Creek_watershed,0.2713941398472605,2.4678481746642538,0.3644970887054177,1.5870008719696167e-15,-0.00019525208822979145,1.068254169918507,0.0275042198304807,saturated_hydraulic_conductivty,x,2/3,,,10.1080/02693799608902090,USA
41,Mahantango_Creek_watershed,0.11938172407003601,0.33472364462598847,0.1483226780095905,5.186422642655875e-21,-3.360384188022536e-06,0.5902315040540297,0.037660039366524,saturated_hydraulic_conductivty,x,3/3,,,10.1080/02693799608902090,USA
42,Manoa_Waimanalo_Research_Station,1.6668357369374611,32.50194688965819,2.5706705486616718e-21,0.4619454775477575,0.6894957694143646,94.1793279376384,11.58632883813736,saturated_hydraulic_conductivty,x,1/1,,,10.3390/agronomy9110750,USA
43,Mansoura_site,0.4838289098379673,1977.6097609706353,0.841592609316614,0.7939728365266702,0.9930751264522093,7970.93134442532,384.1652323580042,saturated_hydraulic_conductivty,x,1/1,,,10.1016/0016-7061(93)90040-R,EGY
44,MonDak_Irrigation_Research_Farm,0.015882897144290406,51.052361710651745,0.033046605583078426,1.9999999856026485,0.9273143823419003,187.3159682899207,15.855039637599091,saturated_hydraulic_conductivty,x,1/1,,,10.13031/2013.29957,USA
45,Nazareno_site,61.256802359102714,0.18591482973136536,20.635959785834253,1.9999999999997624,0.44950437131865983,0.8868840428228955,0.135250608229219,saturated_hydraulic_conductivty,x,1/1,,,10.1016/j.still.2021.105127,BRA
46,Neckar_river_valley,0.7341849324730453,1222.6265548273054,1.0652661322689616,7.361223191892618e-16,-0.002595466722733253,280.9688173689728,8.6526794444379,saturated_hydraulic_conductivty,x,1/2,,,10.1002/2014WR015566,DEU
47,Neckar_river_valley,1.0716867661582672,0.22078585270347556,1.0302697630307747,1.9999826546216035,0.043283105361816565,6.739315839871053,0.1032326140284185,saturated_hydraulic_conductivty,z,1/2,,,10.1002/2014WR015566,DEU
48,Neckar_river_valley,0.161859880782798,0.18151515341620428,1.0851012924678365,1.0503666340791536e-15,-0.001065364341098718,280.2908493228999,8.060885411083717,saturated_hydraulic_conductivty,x,2/2,,,10.1002/2014WR015566,DEU
49,Neckar_river_valley,1.6940420037884023,5.767913072207561,0.5251434956166884,0.8317701855258012,0.47708369331394473,6.924045120597863,0.1063958306994254,saturated_hydraulic_conductivty,z,2/2,,,10.1002/2014WR015566,DEU
